"조사기준연도","행정구역시도코드","대표자성별코드","자본금출자금","자본금중외국자본비율","기업상태변동코드","상호출자제한_기업집단_대상여부","주식시장상장형태코드","주사업_산업대분류코드","주사업산업중분류코드","상용근로_남여합계종사자수","상용근로_남자종사자수","상용근로_여자종사자수","상용근로_본사본점_남여합계종사자수","상용근로_본사본점_남자종사자수","상용근로_본사본점_여자종사자수","상용근로_본사본점_기능직_남여합계종사자수","상용근로_본사본점_기능직_남자종사자수","상용근로_본사본점_기능직_여자종사자수","상용근로_본사본점_현업제조부문_남여합계종사자수","상용근로_본사본점_현업제조부문_남자종사자수","상용근로_본사본점_현업제조부문_여자종사자수","상용근로_본사본점_현업비제조부문_남여합계종사자수","상용근로_본사본점_현업비제조부문_남자종사자수","상용근로_본사본점_현업비제조부문_여자종사자수","상용근로_본사본점이외_남여합계종사자수","상용근로_본사본점이외_남자종사자수","상용근로_본사본점이외_여자종사자수","상용근로_본사본점이외_국내_남여합계종사자수","상용근로_본사본점이외_국내_남자종사자수","상용근로_본사본점이외_국내_여자종사자수","상용근로_본사본점이외_국내_제조업_남여합계종사자수","상용근로_본사본점이외_국내_제조업_남자종사자수","상용근로_본사본점이외_국내_제조업_여자종사자수","상용근로_본사본점이외_국내_도소매업_남여합계종사자수","상용근로_본사본점이외_국내_도소매업_남자종사자수","상용근로_본사본점이외_국내_도소매업_여자종사자수","상용근로_본사본점이외_국내_숙박음식업_남여합계종사자수","상용근로_본사본점이외_국내_숙박음식업_남자종사자수","상용근로_본사본점이외_국내_숙박음식업_여자종사자수","상용근로_본사본점이외_국내_건설업_남여합계종사자수","상용근로_본사본점이외_국내_건설업_남자종사자수","상용근로_본사본점이외_국내_건설업_여자종사자수","상용근로_본사본점이외_국내_운수업_남여합계종사자수","상용근로_본사본점이외_국내_운수업_남자종사자수","상용근로_본사본점이외_국내_운수업_여자종사자수","상용근로_본사본점이외_국내_금융보험업_남여합계종사자수","상용근로_본사본점이외_국내_금융보험업_남자종사자수","상용근로_본사본점이외_국내_금융보험업_여자종사자수","상용근로_본사본점이외_국내_연구개발업_남여합계종사자수","상용근로_본사본점이외_국내_연구개발업_남자종사자수","상용근로_본사본점이외_국내_연구개발업_여자종사자수","상용근로_본사본점이외_국내_기타산업_남여합계종사자수","상용근로_본사본점이외_국내_기타산업_남자종사자수","상용근로_본사본점이외_국내_기타산업_여자종사자수","상용근로_본사본점이외_국외_남여합계종사자수","상용근로_본사본점이외_국외_남자종사자수","상용근로_본사본점이외_국외_여자종사자수","임시일용근로_남여합계종사자수","임시일용근로_남자종사자수","임시일용근로_여자종사자수","임시일용근로_기타_남여합계종사자수","임시일용근로_기타_남자종사자수","임시일용근로_기타_여자종사자수","유형자산_연간증가합계금액","유형자산_토지_연간증가금액","유형자산_건물_연간증가금액","유형자산_구축물_연간증가금액","유형자산_기계장치_연간증가금액","유형자산_선박항공기_연간증가금액","유형자산_차량운반구_연간증가금액","유형자산_건설중인자산_연간증가금액","유형자산_기타_연간증가금액","무형자산_취득_연간증가금액","유형자산_연간감소합계금액","유형자산_토지_연간감소금액","유형자산_건물_연간감소금액","유형자산_구축물_연간감소금액","유형자산_기계장치_연간감소금액","유형자산_선박항공기_연간감소금액","유형자산_차량운반구_연간감소금액","유형자산_건설중인자산_연간감소금액","유형자산_기타_연간감소금액","무형자산_연간감소합계금액","재무구조_자산_총액","재무구조_당좌자산","재무구조_재고자산","재무구조_투자자산","재무구조_유형자산","재무구조_유형자산_토지_연말잔액","재무구조_유형자산_건물_연말잔액","재무구조_유형자산_구축물_연말잔액","재무구조_유형자산_기계장치_연말잔액","재무구조_유형자산_선박항공기_연말잔액","재무구조_유형자산_차량운반구_연말잔액","재무구조_유형자산_건설중인자산_연말잔액","재무구조_유형자산_기타_연말잔액","재무구조_무형자산","재무구조_부채_총액","재무구조_유동부채","재무구조_비유동부채","재무구조_자본총액","재무구조_자본잉여금","경영실적_매출금액영업수익","경영실적_영업비용_매출원가금융보험관련비","경영실적_영업비용_판매비및일반관리비","경영실적_영업외수익금액","경영실적_영업외비","경영실적_법인세차감전순이익"
"2021","서울특별시","남",6005,0,"변동없음","아니오","비상장","숙박 및 음식점업(55~56)","음식점 및 주점업",28,14,16,32,14,16,32,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,0,0,0,23708,16924,-10,1927,4895,709,3309,611,0,0,4,0,2092,19,5930,6507,308,18664,0,26879,26249,9690,377,274,2095
"2021","부산광역시","남",2094,0,"변동없음","아니오","비상장","건설업(41~42)","전문직별 공사업",110,111,5,5,0,3,5,2,3,0,0,0,0,0,0,109,102,3,110,103,3,0,19,0,0,0,0,0,0,0,86,78,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,800,702,15,0,0,0,196,0,0,0,232,0,170,0,5,0,46,0,0,0,37,0,0,67,3,0,513320,266909,17095,11431,2405,733,939,0,0,0,203,0,69,3165,322609,162832,218744,157522,56576,286324,274233,11687,4651,15018,-65273
"2021","서울특별시","남",4202,0,"변동없음","아니오","비상장","제조업(10~34)","의료용 물질 및 의약품 제조업",110,69,41,93,59,35,37,18,20,35,15,17,26,21,4,13,1,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20,137,0,0,0,25602,69,2235,10,304,0,45,6536,562,0,10749,892,0,11,0,0,0,1769,0,0,31564,10344,7124,610,20007,11637,8029,197,1621,0,68,3890,140,2180,17047,10280,9046,15530,5478,30615,25002,8554,515,633,1494
"2021","서울특별시","남",3057,0,"변동없음","예","비상장","제조업(10~34)","의복, 의복 액세서리 및 모피제품 제조업",75,33,40,70,29,40,22,15,7,49,2,51,0,0,0,25,23,7,26,24,7,0,17,0,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,78,0,0,0,0,10,5,3,0,0,0,0,0,0,50,0,0,34629,9271,24575,1716,65,-1,9,0,1,0,31,0,20,0,24140,21147,3377,9540,751,114350,105383,45205,271,83,1961
"2021","경상북도","남",10888,0,"변동없음","아니오","비상장","농업, 임업 및 어업(01~03)","농업",67,16,58,5,2,5,5,2,3,0,0,0,0,0,0,65,12,60,63,0,59,14,0,17,37,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,130,0,0,0,49,0,45,0,0,0,7646,3124,6,3,10271,5122,4296,1066,2,0,3,0,603,13,4991,3831,1172,5654,15,9213,80,1273,59,57,-46
"2021","부산광역시","남",4120,100,"변동없음","아니오","비상장","제조업(10~34)","전기장비 제조업",235,193,57,17,16,3,6,5,1,9,8,0,0,0,0,220,169,54,227,166,54,117,182,40,90,67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14518,0,0,15,222,0,35,0,1701,68,330,0,0,0,0,0,0,6,0,358,77328,21725,12068,9,4858,3,200,0,664,0,37,0,2336,1268,42203,26458,17195,28507,-7,171680,147018,28497,1413,1263,-11237
"2021","경기도","남",994,0,"법인분할 후 존속","아니오","비상장","제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외",83,64,19,54,38,16,13,8,5,34,28,11,0,0,0,36,29,7,34,19,7,0,30,0,40,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2789,0,1114,20,1779,0,38,373,111,0,0,0,0,0,0,0,35,1406,0,38,24189,6246,1646,9542,18825,10707,7071,11,1836,0,37,0,214,0,19074,13122,5447,5053,-16,18175,13869,2418,1157,584,-1780
"2021","인천광역시","남",1097,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","자동차 및 부품 판매업",48,37,9,39,38,8,42,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,97,0,0,0,0,0,7,0,20,0,144,0,70,0,0,0,25,0,0,0,20853,3224,3301,1118,7279,3555,3498,0,1,0,0,1,185,349,15218,9718,5773,5159,5,32454,29310,5108,498,171,87
"2021","서울특별시","남",503,0,"변동없음","아니오","비상장","정보통신업(58~63)","출판업",97,52,45,97,51,45,7,4,3,0,0,0,89,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,3073,2437,9,240,1724,337,198,0,961,0,4,0,30,1,1025,1593,239,1550,-7,4767,9,3392,354,470,-887
"2021","서울특별시","남",94344,0,"변동없음","예","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",292,204,80,148,75,51,148,75,50,0,0,0,0,0,0,199,148,53,193,151,53,0,0,0,128,104,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,9,0,0,0,0,7,2,6,0,0,0,12325,0,0,0,0,0,90,0,6521,1004,284,0,0,0,0,0,0,0,217,0,236620,13052,25725,26062,235397,45778,40783,1111,40698,0,255,4,15137,2140,205031,163061,1567,16742,5160,102994,66171,45173,12721,42469,-13228
"2021","경기도","남",4173,0,"변동없음","아니오","코스닥","정보통신업(58~63)","우편 및 통신업",105,69,30,108,68,30,108,68,31,0,0,0,0,0,0,9,5,5,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,1,1,1,0,0,0,2435,0,0,0,257,0,0,0,2353,0,3778,1384,0,0,0,0,0,0,0,0,66840,18454,-6,36205,20663,2472,1038,0,0,0,5,0,4623,3,12461,12310,87,62907,14864,17507,16657,3987,1768,151,-115
"2021","경기도","남",20004,0,"변동없음","예","비상장","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4096,1786,1465,2643,1153,920,589,304,458,0,0,0,0,0,0,1815,956,997,1694,1009,1049,791,324,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,3,3,0,0,0,0,0,0,0,352875,0,2114,0,107681,0,107,122107,407299,1153285,57515,0,0,0,3764,0,0,3262,21140,613,7721072,649163,1483005,9515867,737899,275783,49363,67934,544906,0,972,142558,647197,2995580,3441948,1410747,2978018,5133490,544000,1826641,1431221,5697254,424975,323318,185279
"2021","경기도","남",2201,0,"변동없음","아니오","비상장","제조업(10~34)","기타 기계 및 장비 제조업",101,98,5,99,96,5,52,47,5,38,38,0,61,60,0,3,4,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,49837,27765,702,2053,4969,4127,775,38,829,0,14,0,98,488,29789,27865,1107,21042,2305,46384,46352,3996,302,339,-1731
"2021","서울특별시","남",3605,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",130,103,26,80,66,15,12,8,4,0,0,0,74,61,14,40,41,2,41,41,2,60,26,2,16,15,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6761,7304,0,0,15,0,0,0,126,0,195,0,972,0,6,0,20,0,53,0,79676,36721,7901,993,5339,3210,2394,623,295,0,76,0,44,-1,25331,22145,3354,63839,7,45096,48043,12996,971,1082,14780
"2021","경상남도","남",8851,0,"변동없음","아니오","코스닥","제조업(10~34)","식료품 제조업",177,95,88,136,84,85,76,64,12,62,35,22,9,5,5,21,20,6,22,20,6,25,0,5,30,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1843,0,631,0,813,0,30,1128,288,0,491,0,46,0,0,0,0,227,61,0,35829,5979,9920,1554,5602,2651,2445,441,610,0,55,1060,3760,1130,15955,7679,9464,16961,9672,44528,39744,3504,150,490,903
"2021","대전광역시","남",5415,0,"변동없음","예","비상장","제조업(10~34)","기타 기계 및 장비 제조업",232,241,5,236,235,5,55,53,5,167,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11249,0,220,0,0,0,201,9473,6517,401,12533,7066,375,0,0,0,0,5796,7,250,222914,166169,60711,14385,65949,49067,9838,34,179,0,461,16993,20282,2262,125839,105972,16883,103548,56501,610532,536465,66319,13130,18696,20736
"2021","전라북도","남",67833,0,"변동없음","아니오","코스닥","제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외",113,81,32,104,80,31,34,22,10,73,61,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,3211,0,0,0,2951,0,174,0,126,39,0,0,0,0,0,0,0,1134,318,17,9976,5449,2620,722,31457,12454,8077,204,12458,0,397,0,1,532,3861,2786,1054,4856,49954,21397,18098,3100,146,1434,2320
"2021","경기도","남",897,0,"변동없음","아니오","비상장","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",128,94,35,89,61,35,17,14,3,70,47,23,0,0,0,46,34,14,46,35,14,36,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,19,5,0,0,0,87,0,0,0,1372,0,0,0,31,0,0,0,0,0,14,0,3,0,0,0,19343,10809,2118,5849,17150,7998,8241,28,3137,0,40,0,395,-1,27483,17897,10169,1113,-7,39303,30784,1763,207,584,-1273
"2021","부산광역시","남",16376,0,"변동없음","아니오","비상장","전문, 과학 및 기술 서비스업(70~73)","전문 서비스업",20,9,8,11,5,5,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8553,5243,1,267,68,13,223,0,0,0,0,0,105,151,30586,23592,5186,-25238,-1,10571,11275,852,-404,7332,-5683
"2021","서울특별시","남",9499,0,"변동없음","아니오","코스닥","제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업",100,48,52,99,50,52,102,31,53,44,17,24,0,0,0,1,1,0,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,23,0,0,0,2706,0,0,0,1,0,89,0,213,1466,79,0,0,0,0,0,0,0,23,0,44498,18733,7284,4567,13837,6664,2686,38,1032,0,55,0,535,3637,15770,14729,2804,34948,34663,30260,15413,14675,522,146,-6469
"2021","인천광역시","남",100143,0,"변동없음","예","비상장","제조업(10~34)","자동차 및 트레일러 제조업",306,300,16,160,161,15,117,98,3,0,0,0,15,5,14,133,121,8,131,123,8,130,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,93,16,12,13,0,0,0,0,0,0,0,4601,0,0,0,8842,0,0,560,1443,148,2577,0,0,0,1159,0,0,20,56,0,488438,79085,17842,183378,69868,37020,7894,1797,2003,0,172,2393,2782,34,294961,268866,36808,176447,6264,309857,244898,4035,19275,9612,20912
"2021","서울특별시","여",68790,0,"변동없음","아니오","코스피","제조업(10~34)","비금속 광물제품 제조업",469,431,57,83,69,3,27,24,3,0,0,0,63,43,9,426,411,52,428,418,52,364,348,35,42,35,2,0,0,0,0,0,0,126,97,2,0,0,0,0,0,0,73,64,29,0,0,0,66,44,0,0,0,0,9913,0,552,578,22710,0,156,234,651,463,156188,0,0,0,47832,0,0,4301,1,0,169932,29706,9374,26689,207190,98067,36988,13231,258,0,636,35,1434,1679,76668,57243,23029,89406,118660,150632,134535,23911,50602,2565,53528
"2021","서울특별시","남",1012,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",13,11,2,13,10,2,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,25,1077,165,0,0,0,0,0,1,0,0,0,21291,12308,3916,1,1190,899,667,0,24,0,0,0,53,1026,12843,11335,771,5872,-13,31733,25304,1847,202,689,259
"2021","전라북도","남",4534,0,"변동없음","아니오","비상장","제조업(10~34)","고무 및 플라스틱제품 제조업",61,29,33,60,29,33,23,21,2,38,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,120,166,2,7,0,0,0,0,0,0,41,0,0,33165,7407,435,8648,5541,3535,301,0,1124,0,7,68,77,-1,17139,16354,690,11867,-4,29372,31334,3717,1187,1293,1313
"2021","경상남도","남",1426,0,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",77,67,9,75,67,9,28,24,4,39,35,4,0,0,0,4,2,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,573,0,0,0,212,0,32,0,296,210,24,0,0,0,14,0,0,192,0,0,24654,11298,509,3971,19397,12722,3378,224,1035,0,88,0,486,266,16479,8490,7223,10081,-3,22067,19132,2083,501,459,778
