"조사연도","행정구역시도코드","농가자산","고정자산","토지면적","토지평가금액","건물면적","건물평가금액","구축물금액","기계기구비품금액","대동물금액","대식물금액","무형자산","유동자산","재고자산연초금액","재고자산연말금액","소동물연초금액","소동물연말금액","농축산물연초금액","농축산물연말금액","농업생산자재연초금액","농업생산자재연말금액","당좌자산","현금","예금등금융자산","미수금선급금액","농업용금액","가계용금액","겸업용금액","기타금액"
"2022","대구광역시",188187000,159088000,116,94992000,5482,28291000,0,35805000,0,0,0,29099000,979000,639000,240000,240000,12000,27000,727000,372000,28460000,1900000,26560000,0,49208200,109879800,0,0
"2022","대구광역시",1938127000,1718491000,15278,1642756000,149,24381000,6552000,44802000,0,0,0,219636000,3591000,1996000,0,0,3390000,1942000,201000,54000,217640000,6e+07,157640000,0,1398916560,182013440,0,137561000
"2022","대구광역시",274719000,239134000,1585,196148000,71,15578000,0,27391000,0,17000,0,35585000,921000,685000,0,0,885000,651000,36000,34000,34900000,2400000,32500000,0,124683550,107443450,0,6990000
"2022","대구광역시",282428000,262531000,452,218578000,153,43953000,0,0,0,0,0,19897000,2505000,2234000,0,0,2224000,2028000,281000,206000,17663000,9300000,8363000,0,94921500,167609500,0,0
"2022","대구광역시",360674000,337575000,10276,314496000,92,1325000,468000,21286000,0,0,0,23099000,973000,669000,0,0,905000,666000,68000,3000,22430000,2e+06,20430000,0,25280150,101676850,0,210618000
"2022","대구광역시",414822000,291741000,2111,277880000,93,7624000,0,6237000,0,0,0,123081000,1439000,1881000,0,0,1222000,1769000,217000,112000,121200000,2.5e+07,96200000,0,195228900,96512100,0,0
"2022","대구광역시",505943000,435932000,1603,89447000,135,329031000,4896000,9618000,0,2940000,0,70011000,755000,211000,0,0,411000,33000,344000,178000,69800000,4800000,6.5e+07,0,104957720,328034280,0,0
"2022","대구광역시",519852000,473625000,1488,314181000,291,81640000,0,19484000,58320000,0,0,46227000,887000,727000,0,0,853000,684000,34000,43000,45500000,6e+06,39500000,0,220024250,194453000,827750,0
"2022","대구광역시",536919000,487984000,3699,391774000,60,95310000,0,0,0,9e+05,0,48935000,992000,435000,0,0,992000,435000,0,0,48500000,3500000,4.5e+07,0,394633300,92450700,0,0
"2022","대구광역시",632654000,621320000,2470,246446000,326,371093000,0,3293000,0,488000,0,11334000,11000,34000,0,0,11000,0,0,34000,11300000,6e+06,5300000,0,15771000,180826000,0,424235000
"2022","대구광역시",648878000,606798000,3732,528775000,127,76477000,0,150000,110000,1286000,0,42080000,1373000,1580000,0,0,1203000,1230000,170000,350000,40500000,8500000,3.2e+07,0,351649100,152723900,0,101029000
"2022","대구광역시",729991000,643685000,4798,640083000,89,391000,0,3211000,0,0,0,86306000,3557000,4806000,0,0,3411000,4726000,146000,80000,81500000,1.1e+07,70500000,0,385970050,75389950,0,182325000
"2022","대구광역시",770566000,763283000,691,288077000,4054,451290000,0,23916000,0,0,0,7283000,1301000,483000,0,0,0,0,1301000,483000,6800000,4500000,2300000,0,144336170,431256830,0,187690000
"2022","대구광역시",792797000,730402000,7175,728582000,0,0,9e+05,920000,0,0,0,62395000,13000,25000,0,0,0,0,13000,25000,62370000,1150000,61220000,0,502617000,828000,0,226957000
"2022","대구광역시",98064000,6480000,0,0,0,0,0,0,6480000,0,0,91584000,4474000,474000,0,0,3400000,0,1074000,474000,91110000,1430000,89680000,0,0,0,0,0
"2022","인천광역시",1025927000,999238000,17589,965180000,1210,33050000,0,1008000,0,0,0,26689000,868000,689000,0,0,868000,689000,0,0,2.6e+07,5e+06,2.1e+07,0,872347200,126890800,0,0
"2022","인천광역시",114760000,89212000,992,87296000,317,737000,0,1179000,0,0,0,25548000,20000,16000,0,0,20000,16000,0,0,25532000,1700000,23832000,0,89212000,0,0,0
"2022","인천광역시",1148321000,1026746000,6311,938509000,1072,86283000,0,1954000,0,0,0,121575000,1138000,1075000,0,0,1053000,870000,85000,205000,120500000,1500000,1.19e+08,0,752825750,225086500,0,48833750
"2022","인천광역시",1154053000,1019052000,3071,854774000,340,146992000,0,17286000,0,0,0,135001000,9000,1000,0,0,0,0,9000,1000,1.35e+08,5e+06,1.3e+08,0,860508100,158543900,0,0
"2022","인천광역시",1156260000,1103658000,20119,1005854000,1404,94429000,0,2535000,840000,0,0,52602000,1741000,1655000,180000,220000,1441000,1363000,120000,72000,50947000,4500000,46447000,0,803740970,291570200,0,7506830
"2022","인천광역시",1159023000,1067983000,10230,833712000,7695,171278000,0,62873000,120000,0,0,91040000,20000,3e+05,20000,0,0,0,0,3e+05,90740000,3e+06,87740000,0,862736150,205126850,0,0
"2022","인천광역시",119640000,104770000,3075,83334000,330,21326000,0,0,110000,0,0,14870000,344000,660000,0,0,210000,554000,134000,106000,14210000,4210000,1e+07,0,48349550,38220950,18089500,0
"2022","인천광역시",1205149000,1169021000,1405,1059453000,1545,81704000,0,27864000,0,0,0,36128000,0,68000,0,0,0,0,0,68000,36060000,6e+06,30060000,0,711931800,457089200,0,0
"2022","인천광역시",1237393000,1100171000,3489,819501000,3466,241425000,0,32262000,0,6983000,0,137222000,302000,196000,0,0,0,0,302000,196000,137026000,3500000,133526000,0,721247480,244053420,0,127887100
"2022","인천광역시",1282459000,1181122000,19892,1149072000,33,27743000,0,4307000,0,0,0,101337000,1795000,2679000,0,0,312000,1001000,1483000,1678000,98658000,2658000,9.6e+07,0,481844000,0,0,699278000
"2022","인천광역시",1635821000,1386930000,30424,1202387000,1542,79272000,0,105271000,0,0,0,248891000,4338000,7631000,0,0,3646000,4151000,692000,3480000,241260000,23760000,217500000,0,1251851550,135078450,0,0
"2022","인천광역시",165859000,155035000,3091,1.21e+08,231,34035000,0,0,0,0,0,10824000,583000,174000,0,0,583000,174000,0,0,10650000,2110000,8540000,0,85741750,69293250,0,0
"2022","인천광역시",1858977000,1833027000,4443,1821429000,149,4169000,0,7429000,0,0,0,25950000,30000,0,0,0,30000,0,0,0,25950000,8e+06,17950000,0,1179523900,348308100,0,305195000
"2022","인천광역시",204021000,177625000,660,120912000,207,56501000,0,212000,0,0,0,26396000,987000,1396000,525000,495000,462000,794000,0,107000,2.5e+07,5e+06,2e+07,0,78958000,98667000,0,0
"2022","인천광역시",283492000,246772000,2882,240935000,229,4044000,0,1793000,0,0,0,36720000,176000,182000,150000,156000,26000,26000,0,0,36538000,8e+06,28538000,0,5837000,0,0,240935000
"2022","인천광역시",321402000,288617000,933,134165000,868,128558000,0,25294000,6e+05,0,0,32785000,710000,714000,210000,212000,488000,442000,12000,60000,32071000,2500000,29571000,0,93429800,194587200,0,0
"2022","인천광역시",3424567000,3376567000,4983,2523844000,1832,847075000,0,5648000,0,0,0,4.8e+07,10000,0,0,0,0,0,10000,0,4.8e+07,3e+06,4.5e+07,0,881754500,687680900,12950600,1794181000
"2022","인천광역시",3468235000,3271667000,7427,2894737000,7423,372804000,0,4126000,0,0,0,196568000,1093000,1568000,0,0,0,0,1093000,1568000,1.95e+08,5e+06,1.9e+08,0,1475095000,828575200,5864800,962132000
"2022","인천광역시",360905000,350101000,7720,306619000,175,41604000,0,1878000,0,0,0,10804000,25000,62000,0,0,0,45000,25000,17000,10742000,1742000,9e+06,0,245694400,104406600,0,0
"2022","인천광역시",413821000,286754000,7050,213615000,0,0,0,73139000,0,0,0,127067000,2.4e+07,23925000,0,0,2.4e+07,23925000,0,0,103142000,5150000,97992000,0,242706600,44047400,0,0
"2022","인천광역시",587388000,515538000,1976,451577000,569,40401000,0,23560000,0,0,0,71850000,197000,752000,0,0,0,0,197000,752000,71098000,750000,70348000,0,308562250,168490750,0,38485000
"2022","인천광역시",595482000,573715000,7433,534004000,555,37108000,0,2603000,0,0,0,21767000,1176000,867000,0,0,1176000,663000,0,204000,20900000,5e+06,15900000,0,468690130,97420390,0,7604480
"2022","인천광역시",818365000,774852000,7804,718059000,397,53331000,0,3462000,0,0,0,43513000,12000,13000,0,0,0,0,12000,13000,43500000,3e+06,40500000,0,475733050,299118950,0,0
"2022","인천광역시",837941000,458878000,8789,430712000,317,27906000,0,0,260000,0,0,379063000,934000,518000,0,0,836000,438000,98000,80000,378545000,2645000,375900000,0,296336600,162281400,0,0
"2022","인천광역시",845903000,759723000,15245,682272000,1480,76404000,0,1047000,0,0,0,86180000,1423000,1980000,0,0,1414000,1966000,9000,14000,84200000,4e+06,80200000,0,691099800,61871600,0,6751600
"2022","인천광역시",870388000,835683000,4327,824550000,298,10544000,0,589000,0,0,0,34705000,227000,205000,60000,45000,0,0,167000,160000,34500000,2.7e+07,7500000,0,712100810,123582190,0,0
"2022","인천광역시",895044000,846049000,13226,784509000,203,61476000,0,64000,0,0,0,48995000,924000,795000,0,0,924000,795000,0,0,48200000,8e+06,40200000,0,363022900,215999100,0,267027000
"2022","인천광역시",921731000,845285000,19513,744283000,1093,95283000,0,736000,220000,4763000,0,76446000,1931000,2196000,0,0,1834000,2168000,97000,28000,74250000,5720000,68530000,0,512046350,174811700,0,153443950
"2022","인천광역시",926543000,896509000,8540,766189000,524,113265000,0,16855000,2e+05,0,0,30034000,563000,570000,0,0,503000,558000,60000,12000,29464000,6e+06,23464000,0,761940050,85416950,0,48952000
"2022","광주광역시",1118100000,1017251000,5030,994198000,114,23053000,0,0,0,0,0,100849000,407000,802000,0,0,407000,802000,0,0,100047000,5e+06,95047000,0,897219000,106564600,13467400,0
"2022","광주광역시",1198483000,1127624000,4766,999703000,135,105834000,4666000,15861000,1560000,0,0,70859000,109000,1116000,84000,225000,25000,891000,0,0,69743000,1350000,68393000,0,953982500,172081500,0,0
"2022","광주광역시",130175000,120555000,228,99522000,109,0,0,5833000,15200000,0,0,9620000,270000,0,0,0,0,0,270000,0,9620000,3520000,6100000,0,94977800,425000,0,9952200
"2022","광주광역시",149629000,75034000,873,58202000,116,16832000,0,0,0,0,0,74595000,353000,195000,0,0,343000,88000,10000,107000,74400000,1e+06,73400000,0,4620250,70413750,0,0
"2022","광주광역시",152718000,112053000,122,65298000,86,35350000,0,10955000,450000,0,0,40665000,550000,1125000,0,350000,550000,775000,0,0,39540000,1300000,38240000,0,8602400,96670600,6330000,0
"2022","광주광역시",205912000,136367000,6285,97593000,199,30285000,0,6193000,0,2296000,0,69545000,129000,135000,60000,135000,0,0,69000,0,69410000,2760000,66650000,0,46615050,57159500,30296450,0
"2022","광주광역시",273243000,251989000,4624,251695000,166,0,0,0,0,294000,0,21254000,177000,794000,0,20000,177000,731000,0,43000,20460000,2500000,17960000,0,33648750,29806250,0,188240000
"2022","광주광역시",350003000,338106000,532,235942000,100,1.02e+08,0,164000,0,0,0,11897000,1716000,2457000,125000,125000,1577000,2324000,14000,8000,9440000,5e+05,8940000,0,68773200,269332800,0,0
"2022","광주광역시",363458000,265559000,207,140760000,4180,124799000,0,0,0,0,0,97899000,0,0,0,0,0,0,0,0,97899000,2e+06,95899000,0,21924000,243635000,0,0
"2022","광주광역시",380925000,307288000,12352,250373000,115,37765000,0,720000,320000,18110000,0,73637000,3656000,4389000,175000,275000,564000,579000,2917000,3535000,69248000,11500000,57748000,0,222253090,66604910,0,0
"2022","광주광역시",436414000,363028000,615,189851000,4516,115631000,0,55626000,0,1920000,0,73386000,873000,779000,0,0,65000,162000,808000,617000,72607000,3527000,69080000,0,192786200,168321800,0,0
"2022","광주광역시",562507000,530948000,3354,447183000,79,83730000,0,0,35000,0,0,31559000,615000,1059000,0,0,585000,1039000,30000,20000,30500000,2500000,2.8e+07,0,327097200,203815800,0,0
"2022","광주광역시",591458000,475166000,2499,237984000,103,225216000,415000,9887000,0,1664000,0,116292000,595000,830000,0,0,36000,596000,559000,234000,115462000,3e+05,115162000,0,251004150,222497850,0,0
"2022","광주광역시",958950000,937728000,2353,606444000,572,330278000,0,1006000,0,0,0,21222000,302000,270000,0,0,275000,270000,27000,0,20952000,3e+06,17952000,0,41384710,63149290,0,833194000
"2022","대전광역시",1010318000,956303000,17921,631520000,115,3.24e+08,0,175000,0,608000,0,54015000,25000,15000,0,0,3000,15000,22000,0,5.4e+07,9e+06,4.5e+07,0,43714750,320917500,8750,591054000
"2022","대전광역시",1089566000,880166000,2495,270041000,264,605680000,0,4445000,0,0,0,209400000,410000,3e+05,0,0,0,0,410000,3e+05,209100000,2500000,206600000,0,30350500,272815500,0,5.77e+08
"2022","대전광역시",1155246000,1059885000,2086,252809000,263,803190000,0,3500000,0,386000,0,95361000,582000,861000,0,0,467000,673000,115000,188000,94500000,3e+06,91500000,0,198111100,546321500,0,315066400
"2022","대전광역시",1208588000,543488000,9489,321006000,218,195515000,0,2891000,0,24076000,0,665100000,0,0,0,0,0,0,0,0,665100000,1.5e+07,650100000,0,309305000,162052000,0,48055000
"2022","대전광역시",127178000,110178000,1154,84070000,80,25500000,0,0,0,608000,0,1.7e+07,0,0,0,0,0,0,0,0,1.7e+07,2e+06,1.5e+07,0,13204000,96366000,0,0
"2022","대전광역시",1678877000,1383045000,28275,1184169000,172,153230000,360000,45286000,0,0,0,295832000,325000,232000,0,0,325000,222000,0,10000,295600000,8e+05,294800000,0,169310300,203108700,77353000,933273000
"2022","대전광역시",181606000,80606000,5794,75379000,28,840000,0,0,0,4387000,0,1.01e+08,0,0,0,0,0,0,0,0,1.01e+08,3e+06,9.8e+07,0,38204000,256000,0,37759000
"2022","대전광역시",286916000,265726000,9404,225256000,122,34278000,2500000,2532000,0,1160000,0,21190000,144000,190000,0,0,144000,190000,0,0,2.1e+07,5e+05,20500000,0,22960800,227166200,0,14439000
"2022","대전광역시",3350470000,3265690000,14378,2949438000,352,162875000,1050000,51917000,3e+05,100110000,0,84780000,148000,0,20000,0,0,0,128000,0,84780000,7e+06,77780000,0,1849818650,120428500,179880450,1015152400
"2022","대전광역시",343526000,300026000,668,26025000,2148,251954000,0,1561000,0,20486000,0,43500000,0,0,0,0,0,0,0,0,43500000,2e+06,41500000,0,9002000,193513000,5.1e+07,26025000
"2022","대전광역시",3469837000,3319521000,11650,3266011000,5731,47222000,0,778000,110000,5400000,0,150316000,1141000,816000,0,0,1141000,816000,0,0,149500000,3280000,146220000,0,2768740900,45016500,0,500253600
"2022","대전광역시",365854000,289534000,2210,173264000,85,116270000,0,0,0,0,0,76320000,1116000,820000,0,0,1116000,820000,0,0,75500000,2200000,73300000,0,179077500,110456500,0,0
"2022","대전광역시",380960000,259267000,9180,57660000,270,195067000,0,6255000,0,285000,0,121693000,413000,133000,0,0,383000,133000,30000,0,121560000,3e+06,118560000,0,29517600,211248400,0,18216000
"2022","대전광역시",407217000,364217000,3884,325328000,886,38080000,0,809000,0,0,0,4.3e+07,0,0,0,0,0,0,0,0,4.3e+07,3e+06,4e+07,0,52731000,307623000,0,3863000
"2022","대전광역시",48929000,16667000,0,0,0,0,0,16667000,0,0,0,32262000,446000,742000,0,0,446000,578000,0,164000,31520000,3782000,27738000,0,3333400,13333600,0,0
"2022","대전광역시",562822000,474295000,10727,414374000,130,38458000,0,9943000,860000,10660000,0,88527000,615000,607000,0,0,540000,577000,75000,30000,87920000,3e+07,57920000,0,212204750,249285250,0,1285000
"2022","대전광역시",900633000,756508000,8715,640677000,339,70276000,0,2555000,4.3e+07,0,0,144125000,13406000,8591000,0,0,13271000,8360000,135000,231000,135534000,4200000,131334000,0,514876600,198631400,0,0
"2022","울산광역시",1045866000,998332000,11099,780305000,666,159509000,0,58099000,0,419000,0,47534000,5621000,4534000,390000,240000,5113000,4170000,118000,124000,4.3e+07,3e+06,4e+07,0,515439000,160750400,9111000,312612600
"2022","울산광역시",1117832000,1072952000,2304,906833000,242,159573000,0,2831000,0,3715000,0,44880000,749000,580000,520000,360000,99000,45000,130000,175000,44300000,5e+06,39300000,0,332247600,271117400,0,465872000
"2022","울산광역시",1157811000,1142733000,9187,738920000,867,402343000,0,1470000,0,0,0,15078000,2387000,2728000,250000,275000,2055000,2418000,82000,35000,12350000,1e+07,2350000,0,441373130,116046270,0,585313600
"2022","울산광역시",1219802000,1136990000,9851,764735000,428,196252000,0,25503000,150500000,0,0,82812000,4416000,4276000,0,0,3326000,3376000,1090000,9e+05,78536000,3e+06,75536000,0,801527900,184962100,0,0
"2022","울산광역시",1444637000,1316070000,23015,1273859000,205,31982000,0,899000,0,9330000,0,128567000,1178000,1367000,0,0,143000,750000,1035000,617000,127200000,4e+07,87200000,0,377890220,108930780,0,819919000
"2022","울산광역시",1953015000,1868423000,8644,1687880000,418,166924000,0,13619000,0,0,0,84592000,1893000,1592000,0,0,1877000,1585000,16000,7000,8.3e+07,3e+06,8e+07,0,853602000,252366000,0,762455000
"2022","울산광역시",2443121000,2343031000,14539,1978308000,711,152185000,0,49038000,163500000,0,0,100090000,3800000,4590000,0,0,3551000,4065000,249000,525000,95500000,8e+06,87500000,0,1606085050,238685950,0,334760000
"2022","울산광역시",2519868000,2263796000,4234,1254333000,437,879618000,0,74845000,5.5e+07,0,0,256072000,728000,472000,0,0,320000,268000,408000,204000,255600000,5e+06,250600000,0,301165000,266857000,1293136500,347637500
"2022","울산광역시",284514000,232514000,7467,218686000,73,2099000,0,3229000,0,8500000,0,5.2e+07,104000,0,0,0,88000,0,16000,0,5.2e+07,1.5e+07,3.7e+07,0,95170100,92884400,17979750,17979750
"2022","울산광역시",343329000,286993000,2868,243514000,1018,43128000,0,0,0,351000,0,56336000,228000,428000,0,0,45000,104000,183000,324000,55908000,9200000,46708000,0,152662600,133979400,0,0
"2022","울산광역시",398211000,338779000,1892,165146000,87,156016000,0,17617000,0,0,0,59432000,1112000,312000,210000,210000,866000,84000,36000,18000,59120000,2e+06,57120000,0,146178200,192600800,0,0
"2022","울산광역시",415985000,336731000,1985,177954000,88,139984000,0,18793000,0,0,0,79254000,1049000,1334000,0,0,1020000,1228000,29000,106000,77920000,8200000,69720000,0,188173500,148557500,0,0
"2022","울산광역시",4210978000,4132519000,13805,3866809000,927,260277000,0,683000,4750000,0,0,78459000,410000,759000,340000,4e+05,0,234000,70000,125000,77700000,1.9e+07,58700000,0,236689000,152596000,1158802400,2579681600
"2022","울산광역시",564681000,556426000,2591,464037000,197,82485000,0,9904000,0,0,0,8255000,2299000,2024000,0,0,2211000,1772000,88000,252000,6231000,6e+06,231000,0,33440700,291586300,0,231399000
"2022","울산광역시",577092000,518227000,4136,408184000,150,64599000,0,45444000,0,0,0,58865000,5945000,10543000,0,0,5909000,10473000,36000,70000,48322000,9100000,39222000,0,67791000,186941000,0,263495000
"2022","울산광역시",593369000,513639000,1745,179677000,230,260191000,0,48771000,0,2.5e+07,0,79730000,220000,630000,0,0,190000,540000,30000,90000,79100000,7.5e+07,4100000,0,155179000,99254500,31500000,202705500
"2022","울산광역시",640033000,488470000,5221,390716000,208,95397000,0,1128000,0,1229000,0,151563000,624000,363000,0,0,544000,363000,80000,0,151200000,2e+06,149200000,0,82118800,126485800,0,278636400
"2022","울산광역시",645541000,629687000,3600,460466000,166,144705000,0,24516000,0,0,0,15854000,1177000,854000,0,0,1177000,827000,0,27000,1.5e+07,5e+06,1e+07,0,319498300,160188700,0,1.5e+08
"2022","울산광역시",738977000,653449000,5669,391007000,99,262442000,0,0,0,0,0,85528000,709000,198000,0,0,664000,106000,45000,92000,85330000,2e+06,83330000,0,263891000,252007000,0,137551000
"2022","울산광역시",788702000,655477000,2042,509817000,224,139583000,0,225000,1e+05,5752000,0,133225000,753000,645000,0,0,753000,645000,0,0,132580000,4e+06,128580000,0,479944700,169680300,0,0
"2022","울산광역시",848906000,772675000,12940,615249000,176,145426000,0,0,1.2e+07,0,0,76231000,2953000,1231000,0,0,2881000,1163000,72000,68000,7.5e+07,5e+06,7e+07,0,638786800,121888200,0,0
"2022","울산광역시",953370000,929258000,8399,744383000,195,160578000,0,22362000,0,1935000,0,24112000,1594000,1112000,390000,450000,1105000,6e+05,99000,62000,2.3e+07,1e+07,1.3e+07,0,291829450,410787450,0,224706100
"2022","세종특별자치시",123392000,13985000,0,0,40,13032000,0,953000,0,0,0,109407000,610000,647000,0,0,592000,647000,18000,0,108760000,5e+05,108260000,0,953000,0,0,13032000
"2022","세종특별자치시",133774000,123574000,2055,118574000,0,0,0,5e+06,0,0,0,10200000,2162000,0,0,0,2162000,0,0,0,10200000,4e+06,6200000,0,119574000,1250000,2750000,0
"2022","세종특별자치시",1392773000,1357509000,4601,1108391000,294,249118000,0,0,0,0,0,35264000,419000,264000,0,0,414000,264000,5000,0,3.5e+07,1.5e+07,2e+07,0,890063100,53883900,0,413562000
"2022","세종특별자치시",161312000,129051000,200,114940000,79,13571000,0,540000,0,0,0,32261000,4172000,3585000,0,0,4160000,3585000,12000,0,28676000,1.6e+07,12676000,0,7778200,121272800,0,0
"2022","세종특별자치시",168296000,539000,0,0,65,539000,0,0,0,0,0,167757000,542000,459000,0,0,542000,459000,0,0,167298000,2e+06,165298000,0,539000,0,0,0
"2022","세종특별자치시",2281268000,2249659000,67883,1816556000,1652,421758000,0,11345000,0,0,0,31609000,6453000,5609000,0,0,6453000,5609000,0,0,2.6e+07,4e+06,2.2e+07,0,1868424400,188945600,55500000,136789000
"2022","세종특별자치시",365789000,340642000,715,223438000,2250,96989000,0,20215000,0,0,0,25147000,326000,47000,0,0,290000,20000,36000,27000,25100000,1500000,23600000,0,193820200,146821800,0,0
"2022","세종특별자치시",436439000,305051000,4301,268713000,79,33928000,0,0,0,2410000,0,131388000,1200000,108000,0,0,1200000,108000,0,0,131280000,5280000,1.26e+08,0,141025000,125580000,0,36036000
"2022","세종특별자치시",602574000,598854000,3386,331261000,170,251746000,0,15847000,0,0,0,3720000,115000,120000,0,0,115000,120000,0,0,3600000,3600000,0,0,414010150,184843850,0,0
"2022","세종특별자치시",880227000,782463000,2061,282976000,789,135493000,0,20194000,343800000,0,0,97764000,4851000,10304000,0,0,0,13000,4851000,10291000,87460000,4900000,82560000,0,256317000,103386000,0,78960000
"2022","경기도",1010193000,749845000,977,363980000,583,360142000,0,25723000,0,0,0,260348000,629000,348000,0,0,439000,282000,190000,66000,2.6e+08,2.1e+07,2.39e+08,0,1444800,222278200,0,526122000
"2022","경기도",1011060000,978220000,16722,899359000,201,39432000,0,38483000,0,946000,0,32840000,5226000,1140000,40000,29000,4910000,1105000,276000,6000,31700000,3e+07,1700000,0,827990900,149283100,0,0
"2022","경기도",1014129000,922856000,5297,861443000,329,51504000,0,9909000,0,0,0,91273000,863000,1447000,245000,96000,618000,1351000,0,0,89826000,5e+06,84826000,0,735821350,107821650,9e+05,78313000
"2022","경기도",1028764000,1009902000,8890,916830000,111,7.2e+07,0,0,0,21072000,0,18862000,0,312000,0,0,0,312000,0,0,18550000,1650000,16900000,0,555485000,7.2e+07,0,361345000
"2022","경기도",1030253000,973261000,19671,764397000,640,165689000,0,43175000,0,0,0,56992000,9070000,18812000,40000,40000,8152000,17956000,878000,816000,38180000,9e+06,29180000,0,500455700,156995200,176090100,139720000
"2022","경기도",1030647000,999833000,13165,806688000,232,188285000,0,2700000,0,2160000,0,30814000,0,13814000,0,0,0,13814000,0,0,1.7e+07,2e+06,1.5e+07,0,767577000,230096000,0,0
"2022","경기도",1030960000,949350000,14805,910583000,105,36600000,0,0,0,2167000,0,81610000,1077000,1223000,0,0,980000,1083000,97000,140000,80387000,14305000,66082000,0,58536000,35868000,0,852779000
"2022","경기도",1036551000,983075000,5838,833016000,158,150059000,0,0,0,0,0,53476000,365000,576000,0,0,365000,576000,0,0,52900000,7500000,45400000,0,570874450,188853400,0,223347150
