"조사연도","행정구역시도코드","농가자산","고정자산","토지면적","토지평가금액","건물면적","건물평가금액","구축물금액","기계기구비품금액","대동물금액","대식물금액","무형자산","유동자산","재고자산연초금액","재고자산연말금액","소동물연초금액","소동물연말금액","농축산물연초금액","농축산물연말금액","농업생산자재연초금액","농업생산자재연말금액","당좌자산","현금","예금등금융자산","미수금선급금액","농업용금액","가계용금액","겸업용금액","기타금액"
"2022","강원도",999083000,958882000,27929,814172000,417,176400000,0,4093000,120000,0,0,113220000,1594000,4112000,0,0,1041000,262000,483000,4774000,107080000,2e+06,108280000,0,500455700,92070440,0,644637000
"2022","경기도",381359000,363078000,12352,320857000,146,35689000,0,0,0,29160000,0,11725000,799000,754000,0,240000,592000,577000,194000,379000,11450000,3e+06,9e+06,0,125542750,61860900,0,186638000
"2022","제주특별자치도",1056463000,947563000,17924,1014916000,233,48147000,0,3434000,0,8880000,0,26689000,0,128000,80000,40000,0,135000,0,0,26774000,5e+06,20650000,0,791004500,87244000,0,0
"2022","경기도",826372000,738703000,15658,733141000,1342,10666000,0,6190000,0,276000,0,236524000,3734000,6685000,0,0,0,1624000,4040000,6633000,237090000,3e+07,213122000,0,599621000,13799500,0,263894000
"2022","경기도",949754000,901563000,3740,350743000,2346,208514000,0,81243000,184030000,0,0,55200000,884000,825000,0,0,222000,588000,0,26000,53812000,5800000,47190000,0,645691050,195818100,0,49573000
"2022","전라북도",432160000,302109000,17151,327346000,108,2028000,0,2071000,120000,0,0,64090000,1645000,661000,10000,1e+05,1677000,398000,64000,144000,62650000,2760000,61950000,0,15449000,53800400,0,308079000
"2022","인천광역시",921731000,877325000,2685,350743000,211,515042000,0,225000,0,386000,0,25903000,0,13000,0,0,21000,0,0,12000,25950000,5e+06,21120000,0,102934300,272815500,0,274384000
"2022","경상남도",900409000,625345000,3959,577170000,165,2933000,0,0,0,1707000,0,355148000,265000,54000,0,0,79000,54000,230000,0,361930000,1300000,344346000,0,204229200,108244200,0,588026500
"2022","경상북도",177870000,134527000,2982,95774000,153,54332000,0,0,0,0,0,13759000,0,183000,40000,45000,0,2e+05,0,3000,1.4e+07,3e+05,13500000,0,56292180,23625550,0,0
"2022","경기도",90435000,76119000,0,0,63,36000,0,489000,0,17157000,0,40985000,70000,152000,0,0,0,0,65000,48000,41059000,1230000,39754000,0,3922700,52621100,0,0
"2022","경상남도",882368000,845872000,16045,703480000,12101,113691000,0,12643000,0,0,0,79476000,1419000,1301000,0,0,0,89000,1411000,1026000,77300000,3750000,7.3e+07,0,455570500,136820950,0,95124000
"2022","경상남도",195643000,139834000,4925,58564000,153,60078000,0,19133000,0,0,0,93300000,316000,547000,0,0,130000,352000,180000,243000,93685000,2973000,92701000,0,3806670,64171100,24184200,0
"2022","경상남도",410932000,283248000,17118,180614000,160,82871000,0,18113000,70000,1800000,0,189989000,714000,327000,0,0,690000,320000,83000,52000,188217000,5e+06,181576000,0,103145550,139579450,0,0
"2022","강원도",84685000,74201000,337,20369000,219,25965000,0,1061000,315000,0,0,13892000,360000,419000,20000,10000,299000,320000,90000,41000,14300000,6e+06,1e+07,0,21171000,26725830,0,0
"2022","전라남도",538610000,383301000,13229,371700000,136,27292000,25504000,46210000,0,0,0,88527000,873000,1541000,0,0,28000,1354000,727000,594000,86200000,8e+06,75428000,0,273480650,0,0,103163000
"2022","부산광역시",835866000,831316000,3249,359947000,449,341568000,0,225000,0,0,0,42900000,2155000,0,0,0,407000,0,2107000,0,42330000,1e+06,40720000,0,147175600,130231000,0,260720000
"2022","강원도",440082000,411216000,2719,364886000,350,12534000,0,1142000,0,228000,0,80423000,1658000,1450000,0,0,1622000,1301000,35000,16000,77920000,4e+06,73600000,0,263891000,51222700,0,104060000
"2022","충청남도",145625000,78720000,6703,70454000,594,8955000,0,3e+05,0,0,0,49503000,279000,0,0,75000,54000,0,230000,0,48500000,7500000,4e+07,0,57497000,15170000,0,1945000
"2022","충청남도",569206000,553891000,19659,464037000,709,82485000,0,7e+05,50000,0,0,71263000,354000,560000,0,0,60000,352000,343000,202000,71736000,8700000,6.4e+07,0,280384700,168221950,0,257955600
"2022","제주특별자치도",508305000,413331000,3821,259568000,105,145062000,0,4007000,0,10040000,0,72949000,0,0,0,0,0,0,0,0,72799000,5e+06,6.8e+07,0,191640000,2400000,0,23978400
"2022","충청북도",104264000,81234000,426,54376000,721,16832000,0,14757000,1e+05,12380000,0,19044000,4957000,3385000,0,0,1764000,3032000,584000,0,14540000,1e+07,9214000,0,46448800,64951540,67948650,0
"2022","강원도",60066000,38161000,684,20718000,472,4205000,3450000,4600000,0,2770000,0,34691000,160000,0,0,0,43000,0,132000,0,34400000,3e+06,3e+07,0,24737000,0,0,13818000
"2022","경상북도",143955000,78720000,6120,24885000,102,41697000,0,540000,2e+05,0,0,44333000,5460000,3270000,0,0,4910000,2460000,12000,79000,41600000,7e+06,35330000,0,16369000,49864550,0,0
"2022","충청남도",559481000,561161000,10638,523217000,125,34321000,0,2369000,0,0,0,54772000,1851000,5030000,0,0,1889000,4802000,121000,89000,48840000,9e+05,45783000,0,0,63963400,0,414834000
"2022","전라남도",325010000,291239000,9656,200253000,1607,73075000,0,4342000,0,0,0,79934000,2030000,2106000,0,0,1507000,793000,7e+05,792000,78100000,4800000,72800000,0,94921500,100121800,0,30847000
"2022","전라북도",121713000,83300000,7154,61789000,105,16259000,0,13573000,0,0,0,28720000,3625000,1670000,0,0,3713000,1373000,0,51000,27113000,716000,26185000,0,36540600,12158750,0,19200000
"2022","경상북도",340169000,276814000,3178,265119000,163,21129000,0,10833000,0,0,0,47381000,2855000,852000,0,0,2519000,839000,149000,205000,47555000,2710000,4.5e+07,0,180127000,47652500,0,68211600
"2022","전라남도",1475069000,1426124000,7082,366489000,298,1156260000,5.28e+08,46905000,0,2052000,0,550359000,2000,66000,0,0,0,53000,0,0,567860000,5e+06,5.26e+08,0,323618000,192309500,0,261376000
"2022","충청남도",1724449000,1271585000,35356,465702000,7204,139836000,0,56566000,157850000,0,0,80342000,5414000,14250000,0,0,21000,14745000,5760000,1398000,73424000,5e+06,7e+07,0,894440310,102015300,656600,38532200
"2022","충청남도",47997000,21475000,0,0,133,12717000,0,1633000,0,0,0,49308000,1158000,693000,0,0,945000,512000,360000,163000,47961000,1500000,47361000,0,953000,19115200,0,0
"2022","경상북도",386508000,151510000,3881,75447000,142,71140000,0,310000,0,0,0,251166000,5051000,5915000,0,0,4910000,2366000,0,503000,248656000,1.2e+07,246358000,0,79579850,58085050,109936400,10752000
"2022","강원도",1083251000,873812000,10447,653521000,822,283334000,0,15670000,0,1486000,0,85316000,3775000,8523000,96000,150000,3220000,8523000,1438000,1126000,72500000,4.1e+07,46070000,0,551505500,582835600,0,46327500
"2022","경상남도",1633576000,1480713000,7772,593918000,2214,313556000,0,48788000,0,0,0,75520000,984000,977000,0,0,262000,805000,511000,138000,73300000,1e+06,70940000,0,996669200,139930000,0,0
"2022","세종특별자치시",2281268000,2308822000,67883,1765903000,211,2.28e+08,0,2575000,0,0,0,59756000,1645000,690000,0,0,1281000,684000,196000,0,59130000,9200000,49200000,0,987451800,163119380,25012000,921388000
"2022","경상북도",536472000,490229000,7373,271297000,165,157097000,0,7360000,0,0,0,21823000,157000,17000,0,0,165000,0,10000,13000,21500000,2e+06,2e+07,0,69089850,184843850,31077400,221588620
"2022","강원도",378232000,360057000,13690,208900000,598,95630000,0,0,105000,0,0,51016000,15200000,0,0,0,15200000,0,384000,0,51272000,7e+06,46249000,0,88775000,139579450,0,0
"2022","전라남도",200443000,192626000,232,27942000,1038,123379000,0,660000,0,0,0,92681000,687000,454000,369000,690000,167000,172000,130000,178000,9.2e+07,3e+05,90645000,0,17903450,147076550,0,0
"2022","충청북도",157553000,135835000,6412,92280000,125,51275000,0,0,0,0,0,14987000,292000,752000,0,0,146000,601000,112000,0,14230000,521000,13400000,0,25975000,23625550,0,26268000
"2022","제주특별자치도",738507000,575158000,16674,367317000,9384,59014000,133321000,793000,70000,10767000,0,252378000,63238000,40666000,189000,187000,51178000,37427000,322000,193000,240270000,5e+05,241802000,0,416774060,285947500,280911640,0
"2022","충청북도",1084087000,908342000,3897,290257000,764,803190000,1940000,305195000,0,7e+05,0,25903000,12639000,33122000,0,127936000,13236000,32485000,2090000,1282000,13447000,5750000,9585000,0,284293800,244452200,312630000,184272000
"2022","전라남도",755905000,619442000,8575,445428000,495,155736000,0,6749000,46300000,0,0,15268000,2313000,2484000,90000,18000,1709000,2265000,810000,160000,12860000,2e+06,11990000,0,124220050,118770500,0,224987000
"2022","강원도",679481000,191131000,5394,146517000,937,28258000,0,6454000,85720000,228000,0,567601000,163000,657000,0,0,0,0,140000,184000,555765000,1.8e+07,542565000,0,74205200,111572500,0,12192000
"2022","전라남도",194639000,181944000,10509,176571000,119,4964000,0,1795000,0,0,0,32028000,86000,11000,0,0,70000,0,19000,0,31976000,3e+06,28070000,0,183267900,8708600,0,1199200
"2022","경상남도",256122000,224152000,6709,153594000,0,60180000,0,5263000,0,0,0,9910000,3388000,1073000,0,0,3167000,1013000,0,0,8800000,8e+06,3688000,0,80249500,132272600,0,52295000
"2022","전라북도",509633000,466890000,6853,231063000,1637,144630000,0,13409000,3e+05,0,0,89955000,0,0,0,0,0,0,0,0,89170000,2500000,87300000,0,138919000,168197400,0,1.2e+07
"2022","경상북도",156674000,104963000,5986,66050000,443,18819000,0,0,3e+07,4082000,0,40665000,12978000,8627000,130000,1e+05,12372000,5470000,118000,415000,36500000,6930000,28620000,0,66382260,14401200,0,0
"2022","경상북도",320984000,312134000,6048,207036000,250,88967000,0,15288000,0,1580000,0,10293000,366000,699000,180000,150000,245000,372000,0,0,9500000,4120000,6780000,0,26240000,148899000,0,99200000
"2022","경상남도",140093000,93828000,574,16145000,160,13883000,0,26042000,0,0,0,75355000,4834000,1915000,0,0,4452000,1917000,2058000,497000,73146000,5e+06,67859000,0,10749600,19659560,0,0
"2022","충청북도",389769000,337750000,871,275645000,3371,64300000,927000,25935000,3e+05,28298000,0,47635000,269000,148000,20000,20000,0,152000,281000,0,47200000,8e+05,48280000,0,310352100,57006810,0,0
"2022","제주특별자치도",905254000,769405000,16680,639486000,5685,99839000,0,12643000,2e+05,10767000,0,66670000,6526000,7927000,132000,126000,6393000,7040000,144000,283000,49650000,9200000,43291000,0,558692300,291570200,0,0
"2022","전라남도",257905000,204348000,4392,111969000,427,70402000,0,46409000,0,3167000,0,30232000,4000,0,0,0,0,0,0,0,29489000,1200000,27134000,0,81591000,54576000,17820000,43200000
"2022","제주특별자치도",2288300000,2094838000,25054,1935400000,4248,98700000,0,1173000,0,65950000,0,134720000,11197000,1897000,0,0,0,537000,10045000,0,132630000,1.5e+07,123380000,0,853602000,377678950,0,782794000
"2022","강원도",312752000,310231000,6443,207036000,93,88967000,0,15288000,0,0,0,25757000,552000,654000,0,0,522000,622000,0,0,25308000,1900000,23665000,0,245120000,120960000,0,0
"2022","전라남도",1088232000,879430000,8946,283566000,1474,392183000,0,72089000,59350000,26323000,0,60766000,12757000,10207000,350000,410000,10036000,6447000,565000,1497000,51950000,9e+06,4.4e+07,0,302678500,156326800,104042800,88788000
"2022","경상북도",239291000,155979000,5100,107527000,149,32022000,0,8712000,2e+05,0,0,90282000,582000,887000,176000,160000,392000,722000,73000,44000,89854000,2e+07,66156000,0,77335150,38234500,0,0
"2022","경기도",113443000,37458000,0,0,99,21573000,0,6034000,250000,0,0,13513000,12150000,635000,0,0,11193000,569000,187000,68000,1.3e+07,1.7e+07,1100000,0,3176000,18200700,0,0
"2022","경상남도",503453000,403159000,15405,317124000,180,45898000,0,2434000,0,0,0,77921000,1233000,1695000,0,0,954000,1340000,350000,286000,75725000,2050000,71867000,0,52731000,127600500,0,246887000
"2022","제주특별자치도",803060000,763247000,10648,640637000,77,125137000,0,147000,0,0,0,32585000,144000,0,0,0,120000,0,17000,0,31700000,1.2e+07,20700000,0,475733050,123695000,9298900,5695000
"2022","충청북도",988888000,957144000,5447,1026765000,51,71563000,0,1417000,1e+05,0,0,18279000,11000,0,0,0,0,10000,11000,0,17290000,6e+05,16770000,0,862736150,174672200,0,0
"2022","경상북도",448708000,330641000,7684,221642000,228,39158000,0,20400000,0,1697000,0,81895000,1837000,594000,0,0,1825000,499000,70000,94000,81800000,9500000,70500000,0,184527800,46667400,0,32670000
"2022","경상북도",590807000,533939000,12452,346700000,9916,165648000,0,2525000,0,0,0,5.5e+07,1327000,1084000,0,0,1139000,330000,234000,249000,54520000,1.8e+07,32200000,0,253370600,121831800,0,204092000
"2022","전라북도",249990000,191032000,10108,144135000,172,43208000,0,299000,0,0,0,5228000,1050000,633000,0,0,999000,648000,39000,0,4553000,2e+06,4e+06,0,105532600,59243000,0,14974000
"2022","경상남도",157299000,127755000,1952,92125000,125,16740000,0,0,0,0,0,1.7e+07,1872000,2038000,210000,270000,1881000,1370000,77000,208000,15400000,1e+07,9214000,0,64376100,42173650,0,21924000
"2022","경상남도",141832000,114665000,4784,101150000,227,9250000,0,1222000,21700000,2234000,0,70177000,2005000,2457000,0,0,1613000,2405000,479000,459000,68372000,21532000,44142000,0,101722900,39835800,6251100,0
"2022","강원도",702265000,579873000,3563,467814000,198,40287000,0,7e+05,0,0,0,143422000,859000,116000,0,0,928000,102000,9000,0,140345000,4e+06,135020000,0,132104000,104527500,0,332869000
"2022","경상남도",394651000,360905000,4770,342289000,100,2.1e+07,0,57000,0,0,0,7876000,343000,11000,0,0,157000,0,180000,0,7e+06,6e+05,5500000,0,113895550,57551800,0,175664000
"2022","경상남도",103244000,93934000,3814,62653000,165,36400000,0,8360000,0,0,0,24225000,2529000,3494000,0,0,972000,3366000,1351000,161000,2e+07,8500000,12600000,0,52162000,32000400,0,18301500
"2022","전라북도",148247000,125134000,2439,58056000,157,51100000,0,3669000,0,0,0,50273000,4362000,2250000,0,0,543000,1975000,3015000,1725000,5e+07,8700000,42203000,0,63620050,97779100,0,0
"2022","강원도",111657000,30272000,331,17510000,2386,9408000,0,11683000,0,0,0,52710000,2038000,918000,0,0,1583000,367000,662000,477000,52500000,3150000,47800000,0,21073300,19659560,0,0
"2022","전라남도",404799000,356216000,3920,79558000,730,97947000,0,65289000,1e+05,8200000,0,97899000,1060000,227000,0,0,809000,249000,179000,89000,97776000,1800000,95898000,0,24970,88797900,9460950,48119000
"2022","강원도",364957000,140799000,3881,65243000,990,66328000,0,30215000,0,0,0,251022000,6025000,5915000,0,0,4047000,4961000,2121000,983000,250080000,26500000,2.2e+08,0,35748500,69455750,0,15020000
"2022","경상북도",385786000,338639000,7046,244512000,3441,27558000,0,6895000,0,0,0,95066000,86000,94000,0,0,74000,95000,0,22000,93800000,7e+06,86900000,0,152662600,50621600,0,41478000
"2022","경상남도",1205350000,1059885000,9627,495667000,593,123764000,0,46484000,0,0,0,110370000,12538000,9633000,60000,50000,12820000,6447000,1026000,1548000,95400000,150000,9.5e+07,0,358472700,19370300,19413000,233858000
"2022","강원도",146143000,121773000,659,33441000,184,115263000,0,0,0,0,0,10628000,1527000,1738000,187000,243000,1163000,1495000,310000,309000,9900000,2e+06,7e+06,0,41752250,125028550,0,0
"2022","경상북도",352784000,282120000,16575,222496000,308,43128000,0,2396000,3e+05,0,0,70300000,4876000,4481000,0,0,4651000,4350000,0,0,63566000,3e+05,62815000,0,176119900,39565550,0,25224000
"2022","전라남도",194562000,93319000,4313,57851000,149,31075000,0,9648000,3e+05,0,0,140558000,944000,1126000,0,0,874000,923000,173000,0,137854000,7200000,130132000,0,28565450,36712700,0,16409000
"2022","충청북도",168107000,174096000,2298,83093000,109,6527000,0,19584000,0,0,0,32752000,2095000,1421000,0,0,2080000,1384000,97000,87000,3e+07,1.5e+07,10391000,0,69541700,42934500,0,2133600
"2022","강원도",1102694000,985060000,21946,631520000,138,220141000,0,953000,0,0,0,48191000,1040000,1091000,0,0,1038000,1071000,10000,0,45432000,550000,44400000,0,759572600,171481800,0,20962000
"2022","경상북도",176233000,140614000,12742,92981000,346,28291000,0,11250000,0,0,0,3.4e+07,5422000,401000,0,0,4163000,349000,591000,150000,33600000,3e+06,29980000,0,86269600,30906900,0,0
"2022","전라남도",275130000,259476000,3373,178242000,174,74400000,0,1921000,310000,0,0,43359000,1843000,2427000,0,0,1830000,2485000,0,0,39700000,9400000,31700000,0,187205100,67984250,0,0
"2022","충청북도",359814000,276314000,7617,178208000,2158,52017000,0,3642000,0,0,0,123446000,0,0,0,0,5000,5000,0,0,123500000,5e+06,115270000,0,379648000,40099680,0,0
"2022","강원도",1059941000,947828000,35061,556962000,2554,100685000,0,3218000,119100000,1535000,0,101586000,5414000,8077000,42000,48000,3264000,2693000,975000,3445000,85793000,4600000,8.2e+07,0,540774900,99097300,0,6751600
"2022","제주특별자치도",471745000,397975000,7069,394800000,131,38203000,0,15250000,0,0,0,48609000,0,0,0,0,0,0,0,0,47950000,7650000,39200000,0,374672630,123310700,0,0
"2022","강원도",525015000,282428000,12996,154916000,217,70980000,1966000,562000,14500000,16390000,0,120275000,23723000,21647000,740000,375000,22579000,21478000,21000,57000,105450000,4e+06,1.03e+08,0,170375200,103313620,0,1388500
"2022","경기도",740753000,575158000,5635,468488000,115,99204000,0,3962000,110000,2600000,0,103536000,3170000,136000,0,0,3057000,129000,0,0,103987000,7320000,101662000,0,363966900,147542500,0,0
"2022","경상남도",275781000,137220000,4209,66600000,166,43007000,0,2529000,0,0,0,115298000,316000,105000,0,0,213000,40000,55000,44000,114114000,6050000,107400000,0,4620250,71848000,0,0
"2022","경상북도",275572000,240073000,1484,102079000,134,98044000,0,12781000,0,0,0,67267000,1351000,819000,0,0,1327000,773000,78000,42000,66874000,2710000,65077000,0,78232800,98030200,1008000,0
"2022","경상남도",585557000,499365000,1677,425618000,151,3848000,0,4593000,0,0,0,80743000,122000,1016000,0,0,120000,860000,0,48000,79628000,4500000,73976000,0,411750050,31634000,0,62078400
"2022","제주특별자치도",745035000,724635000,8790,728582000,0,6268000,0,147000,0,63500000,0,53099000,910000,1310000,0,0,642000,1149000,269000,260000,50947000,9200000,4.5e+07,0,545023000,62865400,0,180544000
"2022","강원도",787714000,730402000,32110,685932000,398,0,0,26618000,0,0,0,16826000,569000,750000,0,0,415000,789000,1e+05,0,16400000,4e+06,12500000,0,721827550,8996950,0,0
"2022","충청북도",553614000,513614000,26292,158427000,1192,344944000,520000,13713000,90000,0,0,32062000,137000,33000,0,0,120000,22000,30000,30000,31500000,8900000,21812000,0,169810500,236247000,44295800,17391000
"2022","경상남도",1667873000,1271585000,8623,427634000,439,198987000,195300000,682000,0,2120000,0,245367000,1360000,1342000,0,0,1137000,850000,242000,258000,240117000,1500000,235600000,0,902323500,164538900,237047600,33922000
"2022","경상남도",250873000,223594000,6486,204527000,0,32159000,0,38305000,5.2e+07,0,0,13676000,3170000,1878000,0,0,3013000,1716000,49000,111000,11680000,2835000,8e+06,0,108860000,109393800,0,0
"2022","전라북도",379402000,266998000,1218,31391000,2148,232589000,10970000,1272000,0,0,0,62794000,45414000,80376000,0,0,46542000,79304000,177000,486000,8500000,6e+05,7500000,0,111808700,221176700,179929500,29516000
"2022","충청남도",95134000,87124000,4029,83613000,0,0,0,0,0,0,0,2523000,0,104000,0,0,0,91000,0,79000,2400000,1200000,2e+06,0,70496450,6118850,0,0
"2022","경상남도",245275000,228322000,2810,202383000,104,16747000,0,5451000,0,0,0,13509000,460000,34000,0,0,404000,36000,84000,7000,13500000,1500000,12540000,0,11174100,52765500,0,143105000
"2022","경상북도",448708000,330641000,7684,221642000,228,66977000,0,3977000,0,170000,0,96256000,157000,75000,0,0,136000,53000,0,0,95560000,2988000,92701000,0,162221000,90964270,0,0
"2022","경상북도",173819000,147776000,473,66944000,125,72205000,0,13098000,0,0,0,30916000,30000,467000,0,0,0,184000,28000,103000,30208000,3e+06,29300000,0,67063950,90383750,0,0
"2022","전라북도",609571000,506142000,8281,327672000,444,114060000,0,15847000,0,23865000,0,163636000,1826000,1641000,0,0,1230000,1634000,493000,25000,162200000,1950000,157800000,0,290996000,139468800,0,0
"2022","강원도",535306000,427082000,13220,371664000,204,18273000,0,22533000,0,0,0,79189000,3961000,5718000,280000,234000,3732000,5210000,380000,273000,77040000,8700000,72444000,0,83036750,55862900,0,224987000
"2022","충청남도",796272000,698290000,28510,552477000,1342,153103000,0,6190000,0,0,0,44826000,20073000,13091000,0,0,13177000,12495000,0,0,39500000,7e+06,26760000,0,108833200,94721380,0,566142000
"2022","전라북도",347225000,337029000,17901,243850000,281,84217000,0,0,0,0,0,7455000,809000,482000,112000,150000,742000,218000,0,0,7440000,4500000,2500000,0,43176200,216167850,0,14439000
"2022","충청북도",242494000,239713000,7750,54120000,195,142029000,0,0,0,20325000,0,30614000,112000,148000,0,0,0,0,101000,132000,30200000,580000,29611000,0,54673150,143312000,0,0
"2022","경상남도",80374000,39176000,17897,39790000,77,3624000,0,7259000,0,0,0,17226000,2218000,1588000,0,0,2080000,1474000,15000,0,1.5e+07,3e+06,1.2e+07,0,43883600,12391750,8618600,415800
"2022","강원도",140426000,114665000,3346,105317000,0,5777000,0,5833000,0,0,0,6200000,2955000,3494000,0,0,2704000,3443000,223000,203000,5610000,450000,4500000,0,83700500,0,0,5988000
"2022","전라남도",444200000,421100000,23496,270555000,577,131921000,0,57203000,0,0,0,58501000,2578000,2097000,20000,15000,1265000,953000,977000,1020000,57100000,2100000,54268000,0,365262800,110313000,106408500,17870000
"2022","충청북도",680585000,443475000,12235,339272000,781,88549000,0,39260000,0,1386000,0,140434000,6254000,4100000,150000,108000,4575000,1844000,966000,2447000,138732000,8500000,123380000,0,337441400,144850100,0,4332000
"2022","제주특별자치도",350830000,318008000,5657,306571000,234,0,0,1878000,65000,5673000,0,23099000,0,0,0,0,0,0,0,0,22800000,5e+06,1.9e+07,0,301453500,18978000,0,0
"2022","전라북도",344754000,218661000,1167,21074000,7025,155930000,297000,1272000,0,8596000,0,126041000,45414000,113596000,0,0,48798000,136600000,503000,505000,68410000,250000,65077000,0,86475000,116007900,0,2640000
"2022","충청남도",626703000,571822000,8354,367317000,936,157466000,0,339000,1e+05,0,0,295063000,936000,821000,0,0,1118000,442000,0,165000,291240000,4500000,278640000,0,252894900,164538900,0,128630000
"2022","경기도",938962000,879009000,8117,706616000,195,177763000,0,38483000,0,0,0,34022000,2778000,4889000,0,0,1861000,4726000,1101000,113000,29711000,4900000,22728000,0,720545500,141846300,0,18642000
"2022","경상북도",340172000,233013000,4579,218897000,166,0,0,8373000,0,0,0,59276000,525000,531000,0,0,437000,484000,98000,0,59236000,5800000,55100000,0,108737100,20030700,0,95135000
