"조사연도","행정구역시도코드","농가자산","고정자산","토지면적","토지평가금액","건물면적","건물평가금액","구축물금액","기계기구비품금액","대동물금액","대식물금액","무형자산","유동자산","재고자산연초금액","재고자산연말금액","소동물연초금액","소동물연말금액","농축산물연초금액","농축산물연말금액","농업생산자재연초금액","농업생산자재연말금액","당좌자산","현금","예금등금융자산","미수금선급금액","농업용금액","가계용금액","겸업용금액","기타금액"
"2022","충청남도",1716152408,1267251059,8732,466127530,2484,275893460,0,120820383,186567737,61847603,0,258180386,9563184,9904535,224036,178657,3867676,9835559,3980824,1367429,247670170,487119,244356636,0,699477472,70105403,0,0
"2022","충청남도",48532246,9515816,153,14266182,150,-129,0,1856743,198450,0,0,12719405,1354186,1197282,142108,138922,137660,108548,1424819,968290,10008398,11391155,296804,0,100509,1666646,4370612,0
"2022","경상북도",386154338,178217555,2426,111403743,141,37100058,0,19710100,0,1060253,0,109082883,369064,841054,0,0,415139,808347,0,0,108253026,291618,104539478,0,7913677,164753677,0,0
"2022","강원도",1083004222,1036251481,23693,465418740,2445,98595204,0,156537909,328957398,1513272,287905869,211991920,20898944,25058379,0,0,8459658,0,13882825,30908263,160436983,5000334,160323379,0,639786160,43021030,0,0
"2022","경상남도",1638698147,737379385,23116,283087979,985,524195440,0,17975903,0,1120459,0,257067411,2519695,2215183,72941,33832,1850060,2079282,226499,163368,248071448,29894169,243347971,0,176969604,109996394,64879,549141549
"2022","세종특별자치시",2290700913,2303062067,62704,1878932736,311,101412293,0,21780030,0,0,0,688878081,11995392,1822473,0,0,11597627,1752206,953929,317030,628175734,5005642,539051068,0,1605519492,119309734,0,133740809
"2022","경상북도",535323830,501830695,14579,445547832,130,41456074,0,38122713,106218,0,0,54670464,5353789,5169941,0,0,4788550,4974258,779954,1460707,48859300,1994823,45975868,0,490014680,62393198,0,73764642
"2022","강원도",377660648,377654402,6994,383360179,348,427745,0,2572172,2959930,0,0,10688768,1600860,348214,34748,0,1485976,330416,82589,45540,10934886,5984183,6407678,0,355831094,10146852,0,0
"2022","전라남도",200570111,131198892,1086,31025623,146,91271434,0,1890624,0,0,0,59528415,686880,322174,0,0,655771,230208,0,0,58750405,5007532,51831077,0,15954722,91328287,0,0
"2022","충청북도",158082761,78962742,1363,18128762,812,53132821,0,7700461,0,4462046,0,61386230,386215,105016,0,0,0,91130,289578,51061,61410254,8015039,55018963,0,34019607,50828400,0,0
"2022","제주특별자치도",736989383,629611416,3715,647801911,189,14085678,0,0,0,0,0,12248159,0,960484,58172,66870,0,899263,0,0,12219600,8022068,345041,0,387941128,184069759,0,80127584
"2022","충청북도",1083935944,877457141,3900,115327163,1053,614934727,0,53579869,22940968,934421,0,40585576,413194,841714,0,0,79341,118649,311178,859366,38282928,592843,36645788,0,249807358,111385669,406021227,3033168
"2022","전라남도",754610638,720876343,16424,147954269,10865,134660048,12735298,77361298,327869051,1524019,0,254633848,7517198,8537900,0,0,5198271,9902706,504247,2402086,250857955,112691864,183907367,0,429873648,101580506,0,11691874
"2022","강원도",679298577,528078236,15482,443948750,400,1484385,0,21361389,0,0,0,148857757,1577032,1086123,0,0,1272092,204323,216250,352347,148924454,1253799,149097882,0,132085635,72336140,162473761,205177500
"2022","전라남도",194737859,181593829,4199,93558214,179,41851132,0,1419191,0,0,0,69600811,3981150,3249184,0,0,3068353,2589723,951180,1004217,61610340,8796791,53363432,0,84401014,44871900,0,7292732
"2022","경상남도",255918801,228497193,6486,156332883,108,65983032,0,1915509,0,4956304,0,509612,469796,126680,0,0,365015,122460,104385,4635,83511,-693,-13433,0,111292804,139820410,0,0
"2022","전라북도",509280354,467061906,22259,210599205,5403,83381875,0,93906231,0,0,0,77606748,32964502,25371574,0,0,36219044,24275593,2229167,2070221,38183794,21382777,14923523,0,434994426,74159491,0,66377312
"2022","경상북도",155939162,83808749,7145,70332017,102,5798403,0,1126400,0,0,0,102947275,0,0,0,0,0,0,0,0,101879107,8458797,91763013,0,70652882,10904184,0,0
"2022","경상북도",321105229,229833521,4570,183958409,323,29726790,0,25721525,0,0,0,51870974,2130945,578909,87375,94300,1577809,258414,770549,251709,51463720,8972825,44121455,0,42425948,52867733,0,177614237
"2022","경상남도",139927151,100439418,3988,125834055,56,577429,0,536030,0,1361423,0,11497,339659,243907,0,0,287931,227593,56064,35366,-21154,-4158,13472,0,46890941,19173104,0,48385335
"2022","충청북도",389430715,315414930,4601,258906935,641,-22,0,37693675,10625033,0,0,31138806,10748882,5076033,0,0,9140716,4651692,1758181,370830,26108805,3211303,21897121,0,206470493,15677418,0,126634585
"2022","제주특별자치도",904540181,868897849,13005,823818896,164,40912005,0,954339,0,0,0,19297013,61704,195484,0,0,64544,130536,0,175945,18108297,1998031,16866018,0,101517840,95093274,0,652434623
"2022","전라남도",257709546,194002801,10180,106401724,3791,33341380,0,34977157,96140,768485,0,83474491,17448733,4739437,0,0,20760212,4719777,175563,407332,79914957,3171684,76513258,0,99107752,33937388,0,0
"2022","제주특별자치도",2309830551,1661666334,32767,1290896377,5465,73412478,0,17537667,0,18714859,0,248257623,1477852,1638778,0,0,0,1000227,1550042,466942,244503375,5456977,236939290,0,1216859450,262749744,0,0
"2022","강원도",313020601,184170890,1794,121356998,244,10994147,3305156,20599094,0,1410139,0,157633506,528101,498668,0,0,378938,487407,93530,118309,160988187,2997291,159315312,0,109407245,34429939,0,0
"2022","전라남도",1087809212,874094994,3811,71073128,439,594112724,94438,47876480,0,15836030,0,127851491,1199164,1199595,0,0,1344741,1161912,0,67108,125738610,4173217,122507119,0,34455613,35769721,0,726791346
"2022","경상북도",240080405,156521259,1035,80853421,1588,61540285,0,22489929,148437,18034448,17867029,122698856,2377444,6132007,0,0,212003,1622536,1479916,1301620,120414870,5483246,118490405,0,148759950,78532996,23661780,19645200
"2022","경기도",114159888,13514213,0,-17247,1,4911354,3159971,1631219,106763,2815158,0,13531074,357081,928536,48760,73013,360204,863634,0,23139,12828523,2000193,11672958,0,1397289,6932014,0,0
"2022","경상남도",503265164,305213914,7925,298693629,774,34140178,0,627586,35564508,3463227,0,57547378,1607049,5336496,0,0,1667109,5129066,5533,0,52473198,3000030,49432186,0,208091450,58447515,0,38791339
"2022","제주특별자치도",802042345,714040665,10680,397150322,253,206983446,0,42551841,115744,0,0,60189514,2787121,3827319,0,0,2770016,3523621,0,19431,59159098,7680172,53132523,0,436113121,142006977,0,0
"2022","충청북도",987969933,872004083,2452,795777373,202,96811290,0,0,107298,0,0,30971640,28516,0,0,0,0,0,24616,0,30466059,3002333,28516766,0,713261812,178711298,0,0
"2022","경상북도",447795684,252303212,9996,222744267,99,23257765,0,5880890,0,15313864,0,122592171,419445,892807,0,0,336574,716533,109472,267994,121559135,769512,118032097,0,188330573,42618766,0,30070733
"2022","경상북도",590391774,447233251,2310,450235159,293,156674,0,23031555,0,73486987,0,58536183,2312675,627893,0,0,1579481,325089,735731,317762,58583505,8979563,48582976,0,198432685,53482276,0,202526017
"2022","전라북도",249334041,169889355,2075,123791503,1214,16980214,0,2465737,0,0,0,59320995,10538686,11795790,37873,35835,5084258,11510893,6246060,3921471,47815071,9991143,34118419,0,134788695,31942446,0,21120234
"2022","경상남도",156919490,127612395,4167,81056432,65,48966115,0,265894,0,0,0,49048637,3713512,504077,0,0,2821852,331657,200311,147330,48084314,4258797,43979512,0,25666894,80989551,0,0
"2022","경상남도",141515419,116179157,3991,54480244,206,42292870,0,13059750,0,3019613,0,50304781,0,0,0,0,0,0,0,0,49187813,3004207,45354308,0,7069410,63659776,0,16390183
"2022","강원도",703321585,663528506,9132,488451134,186,158886776,83332611,152608,0,0,0,74136154,1368512,3077788,0,0,1249303,3137750,41970,52885,71014722,6958310,66004579,0,91753017,79362562,234200197,0
"2022","경상남도",393885652,280237723,3328,151349380,223,65786726,0,747322,78403626,123267,0,107166534,480490,450729,0,0,442475,482454,7184,1898852,107714954,1144526,104164689,0,36255,162303768,0,125197518
"2022","경상남도",103459948,48859880,528,19944165,143,13224018,0,1251657,0,0,0,83348374,1267473,2561514,0,0,899732,2446064,311982,577583,78434027,999233,77898988,0,14406572,39682927,0,0
"2022","전라북도",147689592,91358460,3969,81249240,230,15680364,0,3615882,125602,0,0,57499207,956563,1135540,0,0,957250,1042721,83582,43631,56697576,5991015,51299807,0,73223283,14230229,0,0
"2022","강원도",110432675,30118119,590,35992749,140,41,0,0,0,722368,0,70784334,593495,651192,0,0,346085,203016,195905,219766,70082943,5490191,66903294,0,30589988,2986,0,3449528
"2022","전라남도",404664737,246958750,563,108423250,283,143770560,0,25489791,0,6338294,0,44860069,0,0,0,0,0,0,0,0,44187414,2490956,40421835,0,12810873,146552507,11120407,32119536
"2022","강원도",364232755,141332325,179449,70098075,205,53049662,3330724,8487322,0,0,0,193444315,5405368,1741986,0,0,4314385,1526899,1128534,659737,190082615,2570788,189510898,0,5720637,49517623,45540721,0
"2022","경상북도",385939691,366994088,7112,245548350,3426,84162314,0,825550,0,0,0,16279788,904411,3449287,0,0,1054837,985428,0,0,13401951,7435324,7063200,0,238187871,45434881,46524084,18181279
"2022","경상남도",1209730270,1060028277,12878,1034891031,3417,55647221,0,21418034,0,16405572,0,154428019,5440615,1612768,0,0,0,188328,5928783,489882,153070726,1573140,146909743,0,838089888,151440446,0,86118959
"2022","강원도",146155512,133759323,1943,60384451,374,54649219,0,13079605,20212276,445787,0,23156029,300424,1323432,215705,163282,236704,1071163,0,0,21420575,502617,20616798,0,47085469,62348781,0,6913286
"2022","경상북도",352816829,316575487,5278,178134108,249,76946585,0,1819576,125938,61009,0,122805433,975089,3933298,48884,78572,848304,1811931,103057,82766,120530705,3834376,115456063,0,191069131,114191964,0,0
"2022","전라남도",194234757,92724856,7066,81344261,112,6252278,0,0,0,0,0,49124550,126503,16201,0,0,4956,0,108274,0,48639466,3005660,46980295,0,17238155,44604103,0,62067185
"2022","충청북도",168134479,135476616,2362,89077382,159,29604154,0,2685074,0,0,0,32688855,0,0,0,0,1455,0,0,0,32367830,6620790,27606017,0,76322176,54730517,0,0
"2022","강원도",1098745112,874731793,2205,288396037,1170,220864507,0,15596832,309618147,0,0,112793227,11667006,30016553,0,0,13674861,8886979,1978224,1553072,21990893,7890469,12087729,0,502780522,32948304,0,13990708
"2022","경상북도",176121251,103157732,181,30498246,104,44278430,5387095,13149933,16124865,0,0,37000722,463956,353670,0,0,405706,367923,93855,0,37061152,5009535,32698365,0,20908934,37020228,0,0
"2022","전라남도",274369900,200775042,4948,157196791,111,34072316,0,6582343,0,1919457,0,84912228,285159,449199,0,180206,237160,203269,77290,29606,83135621,2378773,82203868,0,147622984,105869097,0,376176
"2022","충청북도",359443477,318122124,16652,262257399,88,61581148,0,0,0,74623017,0,5521600,3781684,2312853,0,0,3606731,1741869,238761,313022,2381826,5008761,30498,0,249253606,78031078,0,0
"2022","강원도",1057895975,944585065,20112,631213096,815,343180437,0,22692849,0,0,0,32774430,255126,193217,0,0,220059,104542,22636,33234,33190051,5997243,26305538,0,403162943,336033447,0,244284738
"2022","제주특별자치도",472181167,372394305,2908,161937521,209,247215190,0,17187132,0,0,0,48834463,122739,91481,0,0,53418,35960,40829,103506,49020146,296019,46501189,0,28743628,191055266,0,115278188
"2022","강원도",524529685,385821965,13241,264760799,528,119020092,0,2660248,0,0,0,118514581,336743,454775,0,0,323726,266863,2558,12611,120300893,3058573,118261075,0,26217556,131158948,5168320,241038312
"2022","경기도",739821840,573644004,8918,402217748,9021,128025880,4472849,21921620,27391178,67139079,0,76688169,2357108,2585703,0,0,532093,986732,1988982,1680930,74915336,19638957,58736271,0,403985712,66288067,826782,0
"2022","경상남도",275833579,213461503,60470,65701028,125,123154180,0,979111,0,7474852,0,71718850,250259,468126,0,0,28223,0,279645,380447,70929041,5006482,66768249,0,42622672,148921025,6150186,0
"2022","경상북도",275047063,137155356,3452,63787607,249,57557138,0,2525812,79097923,0,0,43345222,0,16672,0,0,0,43184,0,274843,42708593,998959,41921439,0,35480357,29242723,0,0
"2022","경상남도",583947753,550254016,20820,318629728,405,208257956,0,8807328,17529439,0,0,16002632,2882012,2238944,87787,103633,2496667,2123816,506550,19677,13266018,5860606,9540897,0,113560434,47086584,0,107327275
"2022","제주특별자치도",746521632,727152855,6208,699706863,7512,26048177,725885,465067,0,20054136,0,22712093,0,461570,0,0,14269,339591,0,0,22819600,8026502,13168594,0,632806222,195726773,6988033,0
"2022","강원도",788476246,720327523,64233,687882756,847,104,0,20628389,0,0,0,23504071,3705913,1602007,-756218,0,2784891,1478124,1612187,25717,22748778,1773866,22280348,0,14808910,91634176,379078116,20174437
"2022","충청북도",553807216,452321397,3380,418584439,333,37854228,0,21389522,188683,1592826,0,33687854,539535,797934,18231,7246,468901,810690,97941,162006,33593937,19768196,17137967,0,341454660,237616472,0,0
"2022","경상남도",1668433850,1271023663,30106,1058228968,561,85719661,1246055,65665329,0,10275694,0,168109448,2173718,18650,0,0,2008107,11517,33948,0,167469271,7337872,156710469,0,689874286,172669818,0,415480460
"2022","경상남도",250616425,243450758,4532,127916178,105,105502042,0,0,0,0,0,27567522,433256,842361,0,0,398673,133281,29811,498126,27750542,9992442,18966085,0,20810767,163614267,0,125440648
"2022","전라북도",379131294,277444270,3145,181323713,223,98816600,3230985,3832085,1138064,0,0,55923105,979323,2907879,148888,143677,817223,3079783,73627,0,51292496,2002008,49950581,0,142883097,79309994,0,27006305
"2022","충청남도",96156972,77265114,286,58347844,70,13267312,0,2902100,0,0,0,11497444,4529853,2704300,0,0,4194792,2640990,473998,0,10244888,4139690,6059912,0,83888132,13252099,0,1612599
"2022","경상남도",244652739,227694290,1041,69393018,248,87979672,0,10034772,0,0,0,44136830,200535,336128,0,0,201772,373525,25524,21270,43891092,8853700,34307865,0,42014945,101193626,0,23352662
"2022","경상북도",448162833,252620638,8079,153168606,241,80129651,0,2250705,0,0,0,144650820,79555,144545,0,0,109366,121297,0,0,147607289,4999132,140634087,0,104089851,69906492,0,83345076
"2022","경상북도",173685238,166894252,9647,143986014,154,17476929,0,0,0,0,0,19552938,7128185,2940231,0,0,7536513,2350321,7264,262483,16553648,6593301,9825956,0,153976983,53076908,0,0
"2022","전라북도",609929572,437041740,4026,286878276,264,126286579,0,17726405,0,0,0,101457131,369931,446324,0,0,243733,267004,123348,66057,99835268,9993850,90934622,0,243157856,171114211,0,5019070
"2022","강원도",534984720,426525587,9060,358563501,266,77556681,0,6990682,0,1231061,0,83005368,3074709,1507106,0,0,2813141,1263500,222884,258828,81197968,19822636,52695013,0,103298256,69183397,0,109818710
"2022","충청남도",796423890,248566043,12622,130873251,836,46802674,0,56055679,65498246,923466,0,611957822,3327320,4377741,0,0,3078323,2858021,180404,381312,661570990,4997825,518516819,0,122169669,38733862,23201695,0
"2022","전라북도",347300400,336961304,8659,193096566,326,72426961,0,12427180,0,0,0,57555237,242553,72276,0,0,252491,0,0,49350,57561601,936271,54428532,0,185644505,59455505,0,0
"2022","충청북도",241978493,239629842,8175,133228336,76,74920981,0,751213,0,0,0,53751608,629007,132339,0,0,580637,0,0,67203,53833099,3480828,48741178,0,35293294,53136483,146575493,0
"2022","경상남도",78331010,68186307,1078,11631835,206,41098819,0,10853378,0,4359808,0,15233030,1340077,1771158,110358,0,1285803,1411852,0,0,11462627,2001662,9902145,0,10556146,45511576,0,0
"2022","강원도",140766151,93777724,3485,89365866,214,9038998,482065,9739060,253610,395793,0,42702792,1357575,3082594,0,0,1288304,2465562,38485,81378,39637855,4504697,35400645,0,90202193,7412984,6460334,6112710
"2022","전라남도",444634546,382598917,20723,188067768,231,120793227,682500,12314861,0,17001706,0,162455171,56170896,51082337,0,0,58116817,63356515,0,29685,111244103,4996703,109276504,0,229637103,149613678,0,0
"2022","충청북도",680978615,659889277,14855,583944716,849,26898908,0,3200339,0,0,0,36284898,5660656,1359155,0,0,1845356,1334728,3191788,706251,35587937,19870675,21595716,0,525804796,53340433,0,0
"2022","제주특별자치도",350365890,340225806,7708,264467720,144,67534041,0,0,305968,2679679,0,27672634,87564,75006,0,0,79920,72662,0,0,27920150,2383976,24831837,0,81778140,158354745,0,128426543
"2022","전라북도",345420761,250661716,8765,105760763,2600,79630574,0,13395203,0,3158254,0,98171065,1070609,375649,0,0,1043509,298342,9647,0,97606085,4995822,93427529,0,70909666,61668676,0,0
"2022","충청남도",626532680,564685716,22505,286446694,128,139264703,0,24969894,0,0,0,88372382,2162478,986289,0,0,2111927,865176,99310,198394,88126249,30010020,57965496,0,250529822,193308444,139945024,0
"2022","경기도",940593487,918275793,11063,913393918,85,4989377,0,175883,98700,2359785,0,48502803,1881275,1942088,0,0,1766463,1934937,0,0,46044544,6175199,39470046,0,554851339,26217997,0,266881477
"2022","경상북도",339915718,232956759,5488,133340420,937,55119120,0,92440815,292826,0,0,59727904,4456235,4071006,53357,110681,4574529,3801669,207412,447239,53163880,10849255,38443290,0,116699768,65128736,0,0
"2022","전라남도",583439363,405578197,5619,341970392,134,66943094,0,3608499,0,0,0,89269721,1627073,2748699,498036,-5127975,54793,0,1070929,2540651,87926027,7136683,80914287,0,192290755,39494026,0,126876260
"2022","충청남도",181555395,133291456,2342,89221551,300,16776967,0,0,149361,0,0,72346179,1795916,1161769,0,0,1756863,1210428,0,0,70235479,504775,68887254,0,81061578,14837600,0,0
"2022","경상북도",103755661,99511239,3853,44757351,201,45239422,0,0,0,0,0,23071603,1391892,1415042,0,0,1047470,1440136,330573,324450,21566806,8481552,12635441,0,54913095,37077219,0,0
