"조사기준연도","행정구역시도코드","대표자성별코드","자본금출자금","자본금중외국자본비율","기업상태변동코드","상호출자제한_기업집단_대상여부","주식시장상장형태코드","주사업_산업대분류코드","주사업산업중분류코드","상용근로_남여합계종사자수","상용근로_남자종사자수","상용근로_여자종사자수","상용근로_본사본점_남여합계종사자수","상용근로_본사본점_남자종사자수","상용근로_본사본점_여자종사자수","상용근로_본사본점_기능직_남여합계종사자수","상용근로_본사본점_기능직_남자종사자수","상용근로_본사본점_기능직_여자종사자수","상용근로_본사본점_현업제조부문_남여합계종사자수","상용근로_본사본점_현업제조부문_남자종사자수","상용근로_본사본점_현업제조부문_여자종사자수","상용근로_본사본점_현업비제조부문_남여합계종사자수","상용근로_본사본점_현업비제조부문_남자종사자수","상용근로_본사본점_현업비제조부문_여자종사자수","상용근로_본사본점이외_남여합계종사자수","상용근로_본사본점이외_남자종사자수","상용근로_본사본점이외_여자종사자수","상용근로_본사본점이외_국내_남여합계종사자수","상용근로_본사본점이외_국내_남자종사자수","상용근로_본사본점이외_국내_여자종사자수","상용근로_본사본점이외_국내_제조업_남여합계종사자수","상용근로_본사본점이외_국내_제조업_남자종사자수","상용근로_본사본점이외_국내_제조업_여자종사자수","상용근로_본사본점이외_국내_도소매업_남여합계종사자수","상용근로_본사본점이외_국내_도소매업_남자종사자수","상용근로_본사본점이외_국내_도소매업_여자종사자수","상용근로_본사본점이외_국내_숙박음식업_남여합계종사자수","상용근로_본사본점이외_국내_숙박음식업_남자종사자수","상용근로_본사본점이외_국내_숙박음식업_여자종사자수","상용근로_본사본점이외_국내_건설업_남여합계종사자수","상용근로_본사본점이외_국내_건설업_남자종사자수","상용근로_본사본점이외_국내_건설업_여자종사자수","상용근로_본사본점이외_국내_운수업_남여합계종사자수","상용근로_본사본점이외_국내_운수업_남자종사자수","상용근로_본사본점이외_국내_운수업_여자종사자수","상용근로_본사본점이외_국내_금융보험업_남여합계종사자수","상용근로_본사본점이외_국내_금융보험업_남자종사자수","상용근로_본사본점이외_국내_금융보험업_여자종사자수","상용근로_본사본점이외_국내_연구개발업_남여합계종사자수","상용근로_본사본점이외_국내_연구개발업_남자종사자수","상용근로_본사본점이외_국내_연구개발업_여자종사자수","상용근로_본사본점이외_국내_기타산업_남여합계종사자수","상용근로_본사본점이외_국내_기타산업_남자종사자수","상용근로_본사본점이외_국내_기타산업_여자종사자수","상용근로_본사본점이외_국외_남여합계종사자수","상용근로_본사본점이외_국외_남자종사자수","상용근로_본사본점이외_국외_여자종사자수","임시일용근로_남여합계종사자수","임시일용근로_남자종사자수","임시일용근로_여자종사자수","임시일용근로_기타_남여합계종사자수","임시일용근로_기타_남자종사자수","임시일용근로_기타_여자종사자수","유형자산_연간증가합계금액","유형자산_토지_연간증가금액","유형자산_건물_연간증가금액","유형자산_구축물_연간증가금액","유형자산_기계장치_연간증가금액","유형자산_선박항공기_연간증가금액","유형자산_차량운반구_연간증가금액","유형자산_건설중인자산_연간증가금액","유형자산_기타_연간증가금액","무형자산_취득_연간증가금액","유형자산_연간감소합계금액","유형자산_토지_연간감소금액","유형자산_건물_연간감소금액","유형자산_구축물_연간감소금액","유형자산_기계장치_연간감소금액","유형자산_선박항공기_연간감소금액","유형자산_차량운반구_연간감소금액","유형자산_건설중인자산_연간감소금액","유형자산_기타_연간감소금액","무형자산_연간감소합계금액","재무구조_자산_총액","재무구조_당좌자산","재무구조_재고자산","재무구조_투자자산","재무구조_유형자산","재무구조_유형자산_토지_연말잔액","재무구조_유형자산_건물_연말잔액","재무구조_유형자산_구축물_연말잔액","재무구조_유형자산_기계장치_연말잔액","재무구조_유형자산_선박항공기_연말잔액","재무구조_유형자산_차량운반구_연말잔액","재무구조_유형자산_건설중인자산_연말잔액","재무구조_유형자산_기타_연말잔액","재무구조_무형자산","재무구조_부채_총액","재무구조_유동부채","재무구조_비유동부채","재무구조_자본총액","재무구조_자본잉여금","경영실적_매출금액영업수익","경영실적_영업비용_매출원가금융보험관련비","경영실적_영업비용_판매비및일반관리비","경영실적_영업외수익금액","경영실적_영업외비","경영실적_법인세차감전순이익"
"2021","서울특별시","남",6000,100,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",487,217,303,127,40,52,114,40,44,0,0,0,67,65,9,355,134,221,352,136,215,0,0,0,293,135,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5179,0,73,0,0,0,0,0,4313,125,30,0,0,0,0,0,0,0,408,0,240826,71785,97569,242,11529,921,3780,406,0,0,0,0,5782,805,87206,74567,11100,153835,66987,334357,305455,78478,1132,997,15624
"2021","부산광역시","남",2100,0,"변동없음","아니오","비상장","제조업(10~34)","기타 운송장비 제조업",124,123,5,119,121,3,14,11,3,106,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,272,0,33,92,0,0,0,0,0,0,0,0,175,0,67082,7267,9781,6807,36746,25964,10488,0,0,0,396,0,27,214,23469,13836,9275,40648,22241,41082,32444,3890,1525,466,-1622
"2021","서울특별시","남",4201,100,"변동없음","예","비상장","도매 및 소매업(45~47)","자동차 및 부품 판매업",459,419,75,20,8,14,18,8,10,0,0,0,0,0,0,467,411,69,467,409,69,0,0,0,312,287,42,0,0,0,0,0,0,10,7,3,0,0,0,0,0,0,262,236,83,12,10,1,0,0,0,0,0,0,1447,0,0,0,0,0,1701,0,14,0,4252,5525,0,0,0,0,0,0,10,0,40189,29310,8603,0,49453,11793,25294,0,34,0,9468,0,83,2,28819,15691,13800,9528,0,71841,59005,8038,3633,3518,-2383
"2021","서울특별시","남",3050,0,"변동없음","아니오","비상장","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업",115,67,48,60,48,15,60,48,15,0,0,0,0,0,0,31,10,22,30,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,6240,1316,0,0,15,0,0,0,0,0,0,0,196,1,942,286,300,2962,0,9896,9487,1517,252,3,412
"2021","경상북도","남",10894,0,"변동없음","아니오","코스닥","제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업",326,262,64,234,169,46,254,130,60,91,90,0,0,0,0,115,119,20,112,120,20,56,107,8,30,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,19,24,20,0,11,9,8,0,0,0,3340,163,892,895,2244,0,64,25,333,6,54,0,0,0,6,0,0,1205,601,0,1032018,335667,238,814119,35815,15790,15555,0,1641,0,82,0,12815,674,313204,268241,40927,768353,150313,226203,141593,71350,164101,56761,143769
"2021","부산광역시","남",4125,44,"변동없음","아니오","비상장","제조업(10~34)","전기장비 제조업",79,65,14,78,62,14,41,35,7,40,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,40,105,0,207,0,2,0,158,0,509,104,0,0,0,0,0,0,522,2,58180,33177,26619,59,97605,18327,21335,0,28259,0,0,586,2172,55,38282,32434,3793,25141,0,58919,52489,4292,1606,1606,-5004
"2021","경기도","남",1000,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","소매업; 자동차 제외",14,8,5,13,8,5,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,103,0,0,0,0,2,160,0,0,0,0,0,10,0,0,0,17462,2357,1503,3397,15212,8917,4844,224,0,0,11,0,72,0,13572,9054,2874,5936,335,17158,7480,1043,39,394,-479
"2021","인천광역시","남",1100,0,"변동없음","아니오","비상장","제조업(10~34)","고무 및 플라스틱제품 제조업",77,48,31,71,48,31,51,33,19,21,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,0,5,0,991,0,73,136,25,0,49,0,0,0,0,0,0,0,0,0,19563,1799,2098,1423,7046,5564,977,19,840,0,142,139,-1,0,13873,13525,699,9922,0,12834,8617,3688,11,346,1558
"2021","서울특별시","남",500,0,"변동없음","아니오","비상장","부동산업(68)","부동산업",582,173,323,274,87,187,15,10,5,0,0,0,237,182,217,98,89,20,97,88,20,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95,93,21,0,0,0,0,0,0,0,0,0,55063,1356,5561,0,1643,0,11,25539,1189,34,15187,4218,11240,0,0,0,0,10473,177,0,446603,249297,24411,9785,127344,92875,414,3552,453,0,0,11947,78259,174,151049,17554,138506,278505,153052,13953,11807,15544,1035,23480,5651
"2021","서울특별시","남",94350,0,"변동없음","예","비상장","숙박 및 음식점업(55~56)","음식점 및 주점업",1626,787,599,157,83,94,151,83,95,0,0,0,0,0,0,1067,567,552,1091,565,551,0,0,0,12,9,0,639,219,409,0,0,0,4,4,0,0,0,0,3,0,0,64,42,23,0,0,0,1222,627,910,33,0,20,93946,18300,3010,0,0,0,0,22015,5273,4326,5325,903,0,0,0,0,58,16396,341,0,477505,162645,5604,22316,101333,32150,24464,10567,237,0,9,2886,4709,6495,322130,264818,58471,160610,11851,32641,29215,10440,430,1827,-3090
"2021","경기도","남",4174,0,"변동없음","아니오","코스닥","정보통신업(58~63)","출판업",103,95,10,106,93,10,107,93,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,52,920,407,6594,187,0,0,0,0,0,0,0,0,1587,57063,19616,0,39628,12940,4466,2978,0,0,0,108,1110,1192,13667,4169,3007,1127,48447,58131,23373,0,12473,867,623,-17526
"2021","경기도","남",20000,0,"변동없음","아니오","코스피","제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외",1152,1047,188,512,366,62,255,152,62,191,130,0,0,0,0,1071,876,56,1068,879,58,982,837,21,36,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,168,22,0,0,0,39,25,11,0,0,0,197460,50552,0,0,431,0,293,126652,6252,495,1167,0,0,0,195,0,0,63883,410,0,363224,231790,172769,13176,368679,181625,135634,60995,7880,0,2015,142558,22698,1862,348837,301252,52815,11985,68140,329587,308428,97545,10618,3407,-13318
"2021","경기도","남",2200,0,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",159,147,3,130,131,3,14,11,3,103,102,1,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,0,234,5543,0,157,691,24,0,2774,0,0,0,579,0,0,0,0,0,44321,16988,2004,22580,20866,0,0,0,7656,0,110,578,448,57,7138,4190,2490,37566,0,11785,10510,1670,2180,1439,347
"2021","서울특별시","남",3604,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",15,12,2,16,12,2,16,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,67,0,135,123,38,0,0,0,0,0,0,0,106,0,5041,2603,937,0,1016,13,213,0,0,0,73,0,126,28,7586,5889,1271,-9888,0,54147,44865,12823,69,365,-3825
"2021","경상남도","남",8848,100,"변동없음","아니오","비상장","제조업(10~34)","고무 및 플라스틱제품 제조업",96,100,3,103,99,3,14,11,3,87,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,207,0,0,0,244,0,60,0,0,0,0,0,5,0,2,0,32209,3619,2997,5312,11422,2282,5843,0,767,0,31,0,452,0,60354,58778,2319,-21023,0,21115,18719,1369,86,1747,-10374
"2021","대전광역시","남",5408,0,"변동없음","아니오","비상장","제조업(10~34)","1차 금속 제조업",112,101,10,95,90,10,28,18,10,73,70,0,0,0,0,19,18,2,19,19,2,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38194,0,3765,0,0,0,0,4240,54,0,1948,0,18,0,5,0,0,1829,0,0,48671,22410,10524,1941,73163,38915,18506,37,26787,0,128,5758,494,0,48715,18848,30835,-8856,0,68611,57319,4632,20,16613,-9506
"2021","전라북도","남",67830,0,"변동없음","아니오","비상장","제조업(10~34)","기타 기계 및 장비 제조업",126,116,11,57,57,7,63,53,7,0,0,0,0,0,0,64,58,0,63,59,0,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,19,19,4,0,0,0,34,0,0,0,481,0,53,0,0,6,0,0,0,0,0,0,64,0,0,0,10926,3006,3592,217,124838,83114,18992,26243,3804,0,15,9,189,10316,3773,955,3164,5218,294,18273,18592,917,-120,7,-13606
"2021","경기도","남",900,0,"변동없음","아니오","비상장","제조업(10~34)","고무 및 플라스틱제품 제조업",122,50,79,134,49,79,43,35,7,87,24,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13999,0,10012,0,1745,0,0,5354,151,0,15964,0,0,0,0,0,0,9711,1,0,53945,10655,7911,1023,27882,14617,9401,105,482,0,151,48,1100,873,30169,20957,9162,27214,960,41968,38225,4635,969,315,281
"2021","부산광역시","남",16376,0,"변동없음","아니오","비상장","건설업(41~42)","종합 건설업",494,484,10,184,175,10,161,143,10,0,0,0,0,0,0,356,340,0,354,342,0,0,0,0,0,0,0,0,0,0,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,157,0,0,0,0,27367,0,0,0,0,0,10,5358,23730,0,3630,2129,12483,1660,6,0,0,0,25566,0,2745084,452478,0,311062,16197,4876,4192,0,420,0,6,10650,52502,74787,1116187,868037,240523,1569530,298353,552607,263422,116193,197522,91939,101389
"2021","서울특별시","남",9500,0,"변동없음","아니오","비상장","숙박 및 음식점업(55~56)","숙박업",161,100,60,21,14,9,21,20,9,0,0,0,0,0,0,100,76,23,99,74,23,0,0,0,0,0,0,103,70,30,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,906,0,1,46937,1307,41,389,834,0,0,0,0,0,0,0,882,13,23018,25204,1578,16076,5737,36061,27562,5583,2044,140,-3756
"2021","인천광역시","남",100149,0,"변동없음","예","비상장","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",244,182,75,234,155,73,68,52,7,186,110,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57961,0,15597,0,1128,0,0,27419,484,0,5083,0,273,0,0,0,0,24357,0,0,128783,23697,29215,26580,91385,11210,34934,219,72566,0,17,57206,2404,9644,79696,35742,45405,43475,0,176852,158675,22145,1719,504,5667
"2021","서울특별시","여",68780,0,"변동없음","아니오","코스닥","정보통신업(58~63)","방송업",425,394,75,138,104,76,135,104,35,0,0,0,0,0,0,329,272,49,324,276,50,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,347,195,57,0,0,0,30,10,13,0,0,0,7114,0,177,0,1018,0,0,0,6843,0,0,0,0,0,0,0,161,700,850,0,300980,269384,547,74723,40710,12627,12952,702,588,0,18,0,8523,3,35900,30019,6301,247773,11904,54429,43673,14748,1525,3284,9825
"2021","서울특별시","남",1000,0,"변동없음","아니오","비상장","운수 및 창고업(49~52)","창고 및 운송관련 서비스업",107,61,44,97,61,37,98,60,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,27,80,232,0,238,0,0,0,0,0,0,0,7,0,30387,21126,0,0,1277,0,0,0,0,0,53,0,565,0,9432,10834,907,16641,10712,62763,39270,23273,246,184,717
"2021","전라북도","남",4539,0,"변동없음","아니오","코스닥","전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업",110,90,21,120,91,20,109,90,17,64,57,0,0,0,0,7,5,1,7,4,1,0,7,0,0,0,0,3,1,2,0,0,0,50,44,1,0,0,0,0,0,0,1,1,0,0,0,0,8,9,0,0,0,0,787,0,0,0,14,0,306,0,200,767,0,0,0,0,0,0,0,139,0,0,18560,13877,0,298,70,96,36,0,0,0,339,0,299,592,12757,10633,2685,4586,69659,21865,0,17995,898,3191,-21308
"2021","경상남도","남",1430,0,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",66,47,20,65,47,20,17,15,2,42,34,19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,0,0,18,207,0,98,555,1553,0,12898,5079,0,45,0,0,31,318,37,0,56214,37728,5604,6201,20499,13390,1662,1160,5490,0,108,311,10898,7,31846,31699,3436,27529,2289,42314,38220,2868,3633,311,7568
